湖南 NR 湖 南 O O
所谓 JJ 所 谓 O O
信报箱群 NN 信 群 O O
就 AD 就 就 O O
是 VC 是 是 O O
集中 VV 集 中 O O
统一 NN 统 一 O O
建设 NN 建 设 O O
一 CD 一 一 O O
个 M 个 个 O O
单位 NN 单 位 O O
或 CC 或 或 O O
小 JJ 小 小 O O
区 NN 区 区 O O
（ PU （ （ O O
或 CC 或 或 O O
其 PN 其 其 O O
一 CD 一 一 O O
部分 NN 部 分 O O
） PU ） ） O O
的 DEG 的 的 O O
信报箱 NN 信 箱 O O
， PU ， ， O O
形成 VV 形 成 O O
信报箱群 NN 信 群 O O
， PU ， ， O O
邮递员 NN 邮 员 O O
将 BA 将 将 O O
邮件 NN 邮 件 O O
送到 VV 送 到 O O
信报箱群 NN 信 群 O O
进行 VV 进 行 O O
分发 VV 分 发 O O
， PU ， ， O O
或者 CC 或 者 O O
由 P 由 由 O O
信报箱群 VV 信 群 O O
的 DEC 的 的 O O
管理 NN 管 理 O O
人员 NN 人 员 O O
进行 VV 进 行 O O
分发 VV 分 发 O O
。 PU 。 。 O O
与 P 与 与 O O
住户 NN 住 户 O O
自己 PN 自 己 O O
的 DEG 的 的 O O
信报箱 NN 信 箱 O O
相比 VV 相 比 O O
， PU ， ， O O
信报箱群 NN 信 群 O O
牢固 VA 牢 固 O O
、 PU 、 、 O O
规范 VA 规 范 O O
， PU ， ， O O
便于 VV 便 于 O O
邮电 NN 邮 电 O O
部门 NN 部 门 O O
统一 VV 统 一 O O
管理 NN 管 理 O O
， PU ， ， O O
居民取 NN 居 取 O O
邮件 NN 邮 件 O O
又 AD 又 又 O O
十分 AD 十 分 O O
方便 VA 方 便 O O
， PU ， ， O O
还 AD 还 还 O O
可以 VV 可 以 O O
投递 VV 投 递 O O
， PU ， ， O O
非常 AD 非 常 O O
实用 VA 实 用 O O
。 PU 。 。 O O
在 P 在 在 O O
内蒙古 NR 内 古 O O
林业 NN 林 业 O O
大学 NN 大 学 O O
， PU ， ， O O
记者 NN 记 者 O O
参观 VV 参 观 O O
了 AS 了 了 O O
这里 PN 这 里 O O
的 DEG 的 的 O O
信报箱群 NN 信 群 O O
， PU ， ， O O
８２５ CD ８ ５ O O
个 M 个 个 O O
信报箱 NN 信 箱 O O
集中 VV 集 中 O O
在 P 在 在 O O
校门 NN 校 门 O O
内 LC 内 内 O O
的 DEG 的 的 O O
一 CD 一 一 O O
侧 NN 侧 侧 O O
， PU ， ， O O
不时 AD 不 时 O O
有 VE 有 有 O O
人 NN 人 人 O O
到 VV 到 到 O O
这里 PN 这 里 O O
打开 VV 打 开 O O
自己 PN 自 己 O O
的 DEG 的 的 O O
信报箱 NN 信 箱 O O
， PU ， ， O O
取走 VV 取 走 O O
邮件 NN 邮 件 O O
。 PU 。 。 O O
据 P 据 据 O O
介绍 NN 介 绍 O O
， PU ， ， O O
这个 DT 这 个 O O
信报箱群 NN 信 群 O O
每 DT 每 每 O O
个 M 个 个 O O
信报箱 NN 信 箱 O O
格 NN 格 格 O O
成本 NN 成 本 O O
５０ CD ５ ０ O O
元 M 元 元 O O
左右 LC 左 右 O O
， PU ， ， O O
都 AD 都 都 O O
是 VC 是 是 O O
呼和浩特市 NR 呼 市 O O
邮电局 NN 邮 局 O O
投资 NN 投 资 O O
的 DEC 的 的 O O
， PU ， ， O O
共 AD 共 共 O O
花 VV 花 花 O O
了 AS 了 了 O O
１０多万 CD １ 万 O O
元 M 元 元 O O
， PU ， ， O O
投入 VV 投 入 O O
使用 NN 使 用 O O
后 LC 后 后 O O
受到 VV 受 到 O O
师生们 NN 师 们 O O
的 DEG 的 的 O O
欢迎 NN 欢 迎 O O
。 PU 。 。 O O
每 DT 每 每 O O
个 M 个 个 O O
用户 NN 用 户 O O
只要 AD 只 要 O O
交 VV 交 交 O O
１５ CD １ ５ O O
元 M 元 元 O O
的 DEC 的 的 O O
钥匙 NN 钥 匙 O O
押金 NN 押 金 O O
， PU ， ， O O
就 AD 就 就 O O
可以 VV 可 以 O O
无限期 AD 无 期 O O
无偿 AD 无 偿 O O
使用 VV 使 用 O O
信报箱 NN 信 箱 O O
。 PU 。 。 O O
一 CD 一 一 O O
位 M 位 位 O O
前来 VV 前 来 O O
取 VV 取 取 O O
邮件 NN 邮 件 O O
的 DEC 的 的 O O
学生 NN 学 生 O O
告诉 VV 告 诉 O O
记者 NN 记 者 O O
， PU ， ， O O
以前 NT 以 前 O O
取 VV 取 取 O O
报纸 NN 报 纸 O O
信件 NN 信 件 O O
要 VV 要 要 O O
按照 P 按 照 O O
规定 NN 规 定 O O
的 DEG 的 的 O O
时间 NN 时 间 O O
， PU ， ， O O
否则 AD 否 则 O O
就 AD 就 就 O O
要 VV 要 要 O O
等到 VV 等 到 O O
第二 OD 第 二 O O
天 M 天 天 O O
， PU ， ， O O
而 AD 而 而 O O
现在 NT 现 在 O O
随时 AD 随 时 O O
都 AD 都 都 O O
可以 VV 可 以 O O
取 VV 取 取 O O
， PU ， ， O O
方便 VV 方 便 O O
多 VV 多 多 O O
了 AS 了 了 O O
。 PU 。 。 O O
在 P 在 在 O O
信报箱群 NN 信 群 O O
中 LC 中 中 O O
， PU ， ， O O
还 AD 还 还 O O
设有 VV 设 有 O O
收集 VV 收 集 O O
发出 VV 发 出 O O
邮件 NN 邮 件 O O
的 DEG 的 的 O O
邮箱 NN 邮 箱 O O
， PU ， ， O O
用户 NN 用 户 O O
到 VV 到 到 O O
这里 PN 这 里 O O
取走 VV 取 走 O O
邮件 NN 邮 件 O O
的 DEC 的 的 O O
同时 NN 同 时 O O
， PU ， ， O O
可以 VV 可 以 O O
将 AD 将 将 O O
要 VV 要 要 O O
发出 VV 发 出 O O
的 DEC 的 的 O O
邮件 NN 邮 件 O O
投入 VV 投 入 O O
邮箱 NN 邮 箱 O O
， PU ， ， O O
投递员 NN 投 员 O O
来 VV 来 来 O O
投递 VV 投 递 O O
以后 LC 以 后 O O
， PU ， ， O O
打开 VV 打 开 O O
邮箱 NN 邮 箱 O O
将 BA 将 将 O O
邮件 NN 邮 件 O O
取走 VV 取 走 O O
， PU ， ， O O
十分 AD 十 分 O O
及时 VA 及 时 O O
。 PU 。 。 O O
目前 NT 目 前 O O
， PU ， ， O O
这里 PN 这 里 O O
的 DEG 的 的 O O
８２５ CD ８ ５ O O
个 M 个 个 O O
信报箱 NN 信 箱 O O
８０％ CD ８ ％ O O
以上 LC 以 上 O O
有 VE 有 有 O O
了 AS 了 了 O O
用户 NN 用 户 O O
。 PU 。 。 O O
在 P 在 在 O O
一 CD 一 一 O O
个 M 个 个 O O
居民 NN 居 民 O O
小 JJ 小 小 O O
区 NN 区 区 O O
， PU ， ， O O
一 CD 一 一 O O
位 M 位 位 O O
退休 NN 退 休 O O
干部 NN 干 部 O O
说 VV 说 说 O O
， PU ， ， O O
以前 NT 以 前 O O
这个 DT 这 个 O O
小 JJ 小 小 O O
区 NN 区 区 O O
没有 AD 没 有 O O
信报箱 VV 信 箱 O O
， PU ， ， O O
取信件 NN 取 件 O O
都 AD 都 都 O O
要 VV 要 要 O O
到 VV 到 到 O O
单位 NN 单 位 O O
去 VV 去 去 O O
， PU ， ， O O
连 AD 连 连 O O
报纸 NN 报 纸 O O
都 AD 都 都 O O
订 VV 订 订 O O
不 AD 不 不 O O
了 VV 了 了 O O
， PU ， ， O O
有 VE 有 有 O O
了 AS 了 了 O O
信报箱群 NN 信 群 O O
以后 LC 以 后 O O
， PU ， ， O O
取信报 NR 取 报 O O
、 PU 、 、 O O
发 VV 发 发 O O
邮件 NN 邮 件 O O
方便 VV 方 便 O O
多 VV 多 多 O O
了 AS 了 了 O O
。 PU 。 。 O O
那 PN 那 那 O O
是 VC 是 是 O O
１９８３年 NT １ 年 O O
， PU ， ， O O
怀 VV 怀 怀 O O
着 AS 着 着 O O
“ PU “ “ O O
老 JJ 老 老 O O
三 CD 三 三 O O
届 M 届 届 O O
” PU ” ” O O
未 AD 未 未 O O
圆 VA 圆 圆 O O
的 DEC 的 的 O O
大学 NN 大 学 O O
梦 NN 梦 梦 O O
， PU ， ， O O
当时 NT 当 时 O O
已 AD 已 已 O O
进入 VV 进 入 O O
３５ CD ３ ５ O O
岁 M 岁 岁 O O
的 DEG 的 的 O O
我 PN 我 我 O O
， PU ， ， O O
考入 VV 考 入 O O
了 AS 了 了 O O
华南 NR 华 南 O O
师范 JJ 师 范 O O
大学 NN 大 学 O O
函授 NN 函 授 O O
学院 NN 学 院 O O
， PU ， ， O O
成为 VV 成 为 O O
汉语言 NR 汉 言 O O
文学系 NN 文 系 O O
的 DEG 的 的 O O
一 CD 一 一 O O
名 M 名 名 O O
学生 NN 学 生 O O
。 PU 。 。 O O
由于 P 由 于 O O
通过 P 通 过 O O
工作 NN 工 作 O O
实践 NN 实 践 O O
感到 VV 感 到 O O
非学 NN 非 学 O O
无以 AD 无 以 O O
建业 VV 建 业 O O
， PU ， ， O O
不 AD 不 不 O O
学 VV 学 学 O O
难 AD 难 难 O O
有 VE 有 有 O O
后劲 NN 后 劲 O O
， PU ， ， O O
因此 AD 因 此 O O
比 P 比 比 O O
少年 NN 少 年 O O
上学 VV 上 学 O O
时 LC 时 时 O O
勤奋 VV 勤 奋 O O
用功 VV 用 功 O O
多 VV 多 多 O O
了 AS 了 了 O O
。 PU 。 。 O O
然而 AD 然 而 O O
《 PU 《 《 O O
文学 NN 文 学 O O
概论 NN 概 论 O O
》 PU 》 》 O O
的 DEG 的 的 O O
抽象 NN 抽 象 O O
， PU ， ， O O
《 PU 《 《 O O
古代 NN 古 代 O O
汉语 NN 汉 语 O O
》 PU 》 》 O O
字 NN 字 字 O O
词句 NN 词 句 O O
的 DEG 的 的 O O
难懂 NN 难 懂 O O
， PU ， ， O O
《 PU 《 《 O O
古代 NN 古 代 O O
文论 NN 文 论 O O
》 PU 》 》 O O
的 DEG 的 的 O O
深沉 VA 深 沉 O O
， PU ， ， O O
都 AD 都 都 O O
是 VC 是 是 O O
比较 AD 比 较 O O
难 VA 难 难 O O
啃 VV 啃 啃 O O
的 DEC 的 的 O O
。 PU 。 。 O O
大学 NN 大 学 O O
的 DEG 的 的 O O
课程 NN 课 程 O O
就 AD 就 就 O O
得 VV 得 得 O O
学得 VV 学 得 O O
精 VA 精 精 O O
、 PU 、 、 O O
细 VA 细 细 O O
、 PU 、 、 O O
深 VA 深 深 O O
。 PU 。 。 O O
授课 VV 授 课 O O
的 DEC 的 的 O O
都 AD 都 都 O O
是 VC 是 是 O O
著书立 NR 著 立 O O
说 VV 说 说 O O
者 NN 者 者 O O
， PU ， ， O O
都 AD 都 都 O O
有 VE 有 有 O O
独到 VA 独 到 O O
的 DEC 的 的 O O
见解 NN 见 解 O O
， PU ， ， O O
作业 VV 作 业 O O
靠 P 靠 靠 O O
死啃 NN 死 啃 O O
书本 NN 书 本 O O
不 AD 不 不 O O
行 VV 行 行 O O
。 PU 。 。 O O
考试 NN 考 试 O O
时 LC 时 时 O O
， PU ， ， O O
宁愿 AD 宁 愿 O O
强记 VV 强 记 O O
硬背 NN 硬 背 O O
闭卷 NN 闭 卷 O O
考试 NN 考 试 O O
， PU ， ， O O
也 AD 也 也 O O
不 AD 不 不 O O
愿 VV 愿 愿 O O
开卷 NN 开 卷 O O
考试 NN 考 试 O O
被 SB 被 被 O O
深 VV 深 深 O O
难度 NN 难 度 O O
题目 NN 题 目 O O
所 MSP 所 所 O O
困扰 VV 困 扰 O O
。 PU 。 。 O O
尽管 CS 尽 管 O O
学习 VV 学 习 O O
难度 NN 难 度 O O
大 VA 大 大 O O
， PU ， ， O O
但 AD 但 但 O O
想到 VV 想 到 O O
是 VC 是 是 O O
为 P 为 为 O O
增长 VV 增 长 O O
自己 PN 自 己 O O
的 DEG 的 的 O O
知识 NN 知 识 O O
而 MSP 而 而 O O
学 VV 学 学 O O
， PU ， ， O O
为 P 为 为 O O
提高 VV 提 高 O O
工作 NN 工 作 O O
能力 NN 能 力 O O
而 MSP 而 而 O O
学 VV 学 学 O O
， PU ， ， O O
也 AD 也 也 O O
算 VV 算 算 O O
尽心 AD 尽 心 O O
。 PU 。 。 O O
记得 VV 记 得 O O
第一 OD 第 一 O O
次 M 次 次 O O
《 PU 《 《 O O
文学 NN 文 学 O O
概论 NN 概 论 O O
》 PU 》 》 O O
作业 VV 作 业 O O
? PU ? ? O O
? PU ? ? O O
? PU ? ? O O
浅析 NN 浅 析 O O
作家 NN 作 家 O O
王愿坚 NR 王 坚 B-InPERGazetteer O
小说 NN 小 说 O O
《 PU 《 《 O O
七 CD 七 七 O O
根 M 根 根 O O
火柴 NN 火 柴 O O
》 PU 》 》 O O
中 LC 中 中 O O
无名 JJ 无 名 O O
战士 NN 战 士 O O
的 DEG 的 的 O O
典型 JJ 典 型 O O
意义 NN 意 义 O O
。 PU 。 。 O O
我 PN 我 我 O O
以 P 以 以 O O
《 PU 《 《 O O
生命 NN 生 命 O O
的 DEG 的 的 O O
火种 NN 火 种 O O
， PU ， ， O O
战士 NN 战 士 O O
的 DEG 的 的 O O
丰碑 NN 丰 碑 O O
》 PU 》 》 O O
为 VV 为 为 O O
题 NN 题 题 O O
， PU ， ， O O
认真 AD 认 真 O O
写 VV 写 写 O O
了 AS 了 了 O O
１５００ CD １ ０ O O
字 NN 字 字 O O
， PU ， ， O O
颇 AD 颇 颇 O O
得 VV 得 得 O O
老师 NN 老 师 O O
赞赏 VV 赞 赏 O O
。 PU 。 。 O O
卷上 VV 卷 上 O O
老师 NN 老 师 O O
评点 VV 评 点 O O
： PU ： ： O O
“ PU “ “ O O
这 PN 这 这 O O
是 VC 是 是 O O
一 CD 一 一 O O
篇 M 篇 篇 O O
散文式 JJ 散 式 O O
的 DEG 的 的 O O
评论 NN 评 论 O O
， PU ， ， O O
寓观点 NN 寓 点 O O
于 P 于 于 O O
实例 NN 实 例 O O
之中 LC 之 中 O O
， PU ， ， O O
评论 NN 评 论 O O
与 CC 与 与 O O
抒情 NN 抒 情 O O
交融 VV 交 融 O O
一体 NN 一 体 O O
， PU ， ， O O
读来 AD 读 来 O O
很 AD 很 很 O O
受 VV 受 受 O O
感动 NN 感 动 O O
。 PU 。 。 O O
” PU ” ” O O
从此 AD 从 此 O O
， PU ， ， O O
坚定 VV 坚 定 O O
了 AS 了 了 O O
我 PN 我 我 O O
学习 NN 学 习 O O
中 LC 中 中 O O
战胜 VV 战 胜 O O
困难 NN 困 难 O O
的 DEC 的 的 O O
信心 NN 信 心 O O
。 PU 。 。 O O
当时 NT 当 时 O O
， PU ， ， O O
为 P 为 为 O O
使 VV 使 使 O O
《 PU 《 《 O O
现代 JJ 现 代 O O
汉语 NN 汉 语 O O
》 PU 》 》 O O
拼音 NN 拼 音 O O
发音 NN 发 音 O O
准确 VA 准 确 O O
， PU ， ， O O
我 PN 我 我 O O
曾 AD 曾 曾 O O
向 P 向 向 O O
读 NN 读 读 O O
小学 NN 小 学 O O
的 DEG 的 的 O O
儿子 NN 儿 子 O O
请教 VV 请 教 O O
， PU ， ， O O
为 P 为 为 O O
弄懂 VV 弄 懂 O O
《 PU 《 《 O O
古代 NN 古 代 O O
汉语 NN 汉 语 O O
》 PU 》 》 O O
中 LC 中 中 O O
的 DEG 的 的 O O
字 NN 字 字 O O
词 NN 词 词 O O
句 NN 句 句 O O
， PU ， ， O O
我 PN 我 我 O O
曾 AD 曾 曾 O O
请教 VV 请 教 O O
妻子 NN 妻 子 O O
。 PU 。 。 O O
寒暑假 NN 寒 假 O O
是 VC 是 是 O O
我们 PN 我 们 O O
函授生 NN 函 生 O O
学习 VV 学 习 O O
的 DEC 的 的 O O
最佳 JJ 最 佳 O O
时期 NN 时 期 O O
， PU ， ， O O
几 CD 几 几 O O
年 M 年 年 O O
的 DEG 的 的 O O
节假日 NN 节 日 O O
， PU ， ， O O
多 AD 多 多 O O
是 VC 是 是 O O
短暂 JJ 短 暂 O O
休息 NN 休 息 O O
， PU ， ， O O
或 CC 或 或 O O
不 AD 不 不 O O
休息 VV 休 息 O O
， PU ， ， O O
不 AD 不 不 O O
远行 VV 远 行 O O
， PU ， ， O O
而 AD 而 而 O O
是 VC 是 是 O O
勤奋 NN 勤 奋 O O
学习 VV 学 习 O O
。 PU 。 。 O O
回首 VV 回 首 O O
五 CD 五 五 O O
年 M 年 年 O O
， PU ， ， O O
我 PN 我 我 O O
深深 AD 深 深 O O
理解 VV 理 解 O O
了 AS 了 了 O O
“ PU “ “ O O
学无止境 NN 学 境 O O
” PU ” ” O O
的 DEG 的 的 O O
含义 NN 含 义 O O
。 PU 。 。 O O
以往 NT 以 往 O O
， PU ， ， O O
我 PN 我 我 O O
常常 AD 常 常 O O
羡慕 VV 羡 慕 O O
一些 CD 一 些 O O
青年人 NN 青 人 B-InORGGazetteer O
对 P 对 对 O O
知识 NN 知 识 O O
的 DEG 的 的 O O
广博 VA 广 博 O O
涉猎 VV 涉 猎 O O
， PU ， ， O O
佩服 VV 佩 服 O O
一些 CD 一 些 O O
老年人 NN 老 人 O O
对 P 对 对 O O
知识 NN 知 识 O O
的 DEG 的 的 O O
穷追不舍 NN 穷 舍 O O
。 PU 。 。 O O
而 AD 而 而 O O
对 P 对 对 O O
进入 VV 进 入 O O
中年 NN 中 年 O O
的 DEC 的 的 O O
自己 PN 自 己 O O
， PU ， ， O O
常常 AD 常 常 O O
有 VE 有 有 O O
一 CD 一 一 O O
种 M 种 种 O O
对 P 对 对 O O
知识 NN 知 识 O O
的 DEG 的 的 O O
轻薄 NN 轻 薄 O O
， PU ， ， O O
自信 NN 自 信 O O
凭 NN 凭 凭 O O
年轻力壮 VV 年 壮 O O
足 NN 足 足 O O
矣 SP 矣 矣 O O
。 PU 。 。 O O
经过 P 经 过 O O
五 CD 五 五 O O
年 M 年 年 O O
寒窗 NN 寒 窗 O O
， PU ， ， O O
我 PN 我 我 O O
深知 VV 深 知 O O
知识 NN 知 识 O O
稚嫩 VA 稚 嫩 O O
的 DEC 的 的 O O
我 PN 我 我 O O
与 CC 与 与 O O
进入 VV 进 入 O O
中年 NN 中 年 O O
的 DEC 的 的 O O
我 PN 我 我 O O
并不 AD 并 不 O O
同步 VV 同 步 O O
， PU ， ， O O
未 AD 未 未 O O
涉足 VV 涉 足 O O
知识 NN 知 识 O O
海洋 NN 海 洋 O O
， PU ， ， O O
不 AD 不 不 O O
晓 VV 晓 晓 O O
其 PN 其 其 O O
广阔 VA 广 阔 O O
深奥 VA 深 奥 O O
。 PU 。 。 O O
于是 AD 于 是 O O
， PU ， ， O O
有 VE 有 有 O O
了 AS 了 了 O O
用 P 用 用 O O
文学 NN 文 学 O O
充实 VV 充 实 O O
业余 JJ 业 余 O O
生活 NN 生 活 O O
的 DEG 的 的 O O
意念 NN 意 念 O O
。 PU 。 。 O O
尝试 VV 尝 试 O O
在 P 在 在 O O
生活 NN 生 活 O O
中 LC 中 中 O O
捕捉 VV 捕 捉 O O
典型 JJ 典 型 O O
形象 NN 形 象 O O
、 PU 、 、 O O
典型 JJ 典 型 O O
环境 NN 环 境 O O
， PU ， ， O O
练笔 AD 练 笔 O O
写 VV 写 写 O O
些 M 些 些 O O
小 JJ 小 小 O O
作品 NN 作 品 O O
。 PU 。 。 O O
有 VE 有 有 O O
一 CD 一 一 O O
次 M 次 次 O O
灵感 NN 灵 感 O O
来 VV 来 来 O O
了 AS 了 了 O O
， PU ， ， O O
写 VV 写 写 O O
了 AS 了 了 O O
一 CD 一 一 O O
篇 M 篇 篇 O O
反映 NN 反 映 O O
军营 NN 军 营 O O
生活 NN 生 活 O O
的 DEG 的 的 O O
小 JJ 小 小 O O
小说 NN 小 说 O O
《 PU 《 《 O O
第二 OD 第 二 O O
年 M 年 年 O O
兵 NN 兵 兵 O O
》 PU 》 》 O O
， PU ， ， O O
竟然 AD 竟 然 O O
获得 VV 获 得 O O
了 AS 了 了 O O
广州 NR 广 州 O O
军区 NN 军 区 O O
《 PU 《 《 O O
战士报 NN 战 报 O O
》 PU 》 》 O O
在 P 在 在 O O
全 DT 全 全 O O
军区 NN 军 区 O O
内 LC 内 内 O O
开展 VV 开 展 O O
的 DEC 的 的 O O
小 JJ 小 小 O O
小说 NN 小 说 O O
创作 VV 创 作 O O
一 CD 一 一 O O
等 M 等 等 O O
奖 NN 奖 奖 O O
。 PU 。 。 O O
《 PU 《 《 O O
解放 VV 解 放 O O
军报 NN 军 报 O O
》 PU 》 》 O O
刊登 VV 刊 登 O O
时 LC 时 时 O O
， PU ， ， O O
还 AD 还 还 O O
专门 AD 专 门 O O
发 VV 发 发 O O
了 AS 了 了 O O
《 PU 《 《 O O
写出 VV 写 出 O O
军营 NN 军 营 O O
“ PU “ “ O O
滋味 NN 滋 味 O O
” PU ” ” O O
来 MSP 来 来 O O
》 PU 》 》 O O
的 DEG 的 的 O O
评论 NN 评 论 O O
予以 VV 予 以 O O
肯定 NN 肯 定 O O
。 PU 。 。 O O
朋友 NN 朋 友 O O
说 VV 说 说 O O
， PU ， ， O O
我 PN 我 我 O O
创作 NN 创 作 O O
有 VE 有 有 O O
潜力 NN 潜 力 O O
。 PU 。 。 O O
那时 NT 那 时 O O
我 PN 我 我 O O
已 AD 已 已 O O
任团 VV 任 团 O O
政治 NN 政 治 O O
委员 NN 委 员 O O
三 CD 三 三 O O
年 M 年 年 O O
了 SP 了 了 O O
， PU ， ， O O
丰富多彩 VA 丰 彩 O O
的 DEC 的 的 O O
军营 NN 军 营 O O
生活 NN 生 活 O O
和 CC 和 和 O O
函授 NN 函 授 O O
学习 VV 学 习 O O
打下 VV 打 下 O O
的 DEC 的 的 O O
基础 NN 基 础 O O
， PU ， ， O O
使 VV 使 使 O O
我 PN 我 我 O O
对 P 对 对 O O
文学 NN 文 学 O O
创作 NN 创 作 O O
有 VE 有 有 O O
了 AS 了 了 O O
兴趣 NN 兴 趣 O O
， PU ， ， O O
我 PN 我 我 O O
的 DEG 的 的 O O
散文 NN 散 文 O O
被 SB 被 被 O O
选入 VV 选 入 O O
“ PU “ “ O O
全 DT 全 全 O O
国 NN 国 国 O O
中青年 NN 中 年 O O
精短 VV 精 短 O O
散文 NN 散 文 O O
征文 NN 征 文 O O
选萃 NN 选 萃 O O
系列 NN 系 列 O O
丛书 NN 丛 书 O O
” PU ” ” O O
。 PU 。 。 O O
１９９２年 NT １ 年 O O
８月 NT ８ 月 O O
西南 NN 西 南 O O
交通 NN 交 通 O O
大学 NN 大 学 O O
出版社 NN 出 社 O O
出版 VV 出 版 O O
了 AS 了 了 O O
我 PN 我 我 O O
的 DEG 的 的 O O
散文集 NN 散 集 O O
《 PU 《 《 O O
醉卧 NN 醉 卧 O O
芳草 NN 芳 草 O O
》 PU 》 》 O O
； PU ； ； O O
１９９６年 NT １ 年 O O
１２月 NT １ 月 O O
花城 NN 花 城 O O
出版社 NN 出 社 O O
又 AD 又 又 O O
出版 VV 出 版 O O
了 AS 了 了 O O
我 PN 我 我 O O
的 DEG 的 的 O O
散文集 NN 散 集 O O
《 PU 《 《 O O
热土 NN 热 土 O O
芳草 NN 芳 草 O O
》 PU 》 》 O O
； PU ； ； O O
１９９７年 NT １ 年 O O
８月 NT ８ 月 O O
， PU ， ， O O
我 PN 我 我 O O
与 P 与 与 O O
朋友 NN 朋 友 O O
合著 VV 合 著 O O
的 DEC 的 的 O O
３８万 CD ３ 万 O O
字 NN 字 字 O O
长篇 JJ 长 篇 O O
小说 NN 小 说 O O
《 PU 《 《 O O
南方 NN 南 方 O O
遗 VV 遗 遗 O O
梦 NN 梦 梦 O O
》 PU 》 》 O O
出版 VV 出 版 O O
了 AS 了 了 O O
。 PU 。 。 O O
我 PN 我 我 O O
曾 AD 曾 曾 O O
在 P 在 在 O O
这 DT 这 这 O O
部 M 部 部 O O
书 NN 书 书 O O
的 DEG 的 的 O O
封底 NN 封 底 O O
简介 NN 简 介 O O
中 LC 中 中 O O
写道 VV 写 道 O O
： PU ： ： O O
但愿 VV 但 愿 O O
人生 NN 人 生 O O
年华 NN 年 华 O O
有限 VA 有 限 O O
， PU ， ， O O
作品 NN 作 品 O O
生命 NN 生 命 O O
无穷 VA 无 穷 O O
。 PU 。 。 O O
这 PN 这 这 O O
也 AD 也 也 O O
是 VC 是 是 O O
我 PN 我 我 O O
的 DEG 的 的 O O
追求 NN 追 求 O O
。 PU 。 。 O O
（ PU （ （ O O
广州 NR 广 州 O O
开发区 NN 开 区 O O
报施大鑫 VV 报 鑫 O O
） PU ） ） O O
建国 NN 建 国 O O
初期 NN 初 期 O O
， PU ， ， O O
由于 P 由 于 O O
我国 NN 我 国 O O
矿产 NN 矿 产 O O
资源 NN 资 源 O O
“ PU “ “ O O
家底 NN 家 底 O O
” PU ” ” O O
不 AD 不 不 O O
清 VA 清 清 O O
， PU ， ， O O
国家 NN 国 家 O O
经济 NN 经 济 O O
建设 NN 建 设 O O
处于 VV 处 于 O O
“ PU “ “ O O
等米下锅 VV 等 锅 O O
” PU ” ” O O
状态 NN 状 态 O O
。 PU 。 。 O O
毛泽东 NR 毛 东 B-InPERGazetteer O
、 PU 、 、 O O
周恩来 NR 周 来 B-InPERGazetteer O
十分 AD 十 分 O O
重视 VV 重 视 O O
， PU ， ， O O
多 CD 多 多 O O
次 M 次 次 O O
垂询 VV 垂 询 O O
李四光 NR 李 光 B-InPERGazetteer O
、 PU 、 、 O O
何长工 NR 何 工 B-InPERGazetteer O
。 PU 。 。 O O
毛泽东 NR 毛 东 B-InPERGazetteer O
同 P 同 同 O O
何长工 NR 何 工 B-InPERGazetteer O
说 VV 说 说 O O
： PU ： ： O O
“ PU “ “ O O
地质 NN 地 质 O O
工作 NN 工 作 O O
搞 VV 搞 搞 O O
不 AD 不 不 O O
好 VA 好 好 O O
， PU ， ， O O
一马挡路 AD 一 路 O O
， PU ， ， O O
万 CD 万 万 O O
马 NN 马 马 O O
不 AD 不 不 O O
能 VV 能 能 O O
前行 VV 前 行 O O
。 PU 。 。 O O
” PU ” ” O O
要求 VV 要 求 O O
地质 NN 地 质 O O
部党组 NN 部 组 O O
切实 AD 切 实 O O
加强 VV 加 强 O O
地质 NN 地 质 O O
工作 NN 工 作 O O
， PU ， ， O O
有关 P 有 关 O O
矿产 NN 矿 产 O O
资源 NN 资 源 O O
情况 NN 情 况 O O
， PU ， ， O O
要 VV 要 要 O O
每 DT 每 每 O O
周 M 周 周 O O
向 P 向 向 O O
中央 NN 中 央 O O
主要 JJ 主 要 O O
领导 NN 领 导 O O
报告 NN 报 告 O O
。 PU 。 。 O O
何 AD 何 何 O O
长工 VV 长 工 O O
受命于 VV 受 于 O O
危急 NN 危 急 O O
之 DEG 之 之 O O
时 NN 时 时 O O
， PU ， ， O O
带领 VV 带 领 O O
全 DT 全 全 O O
国 NN 国 国 O O
地质 NN 地 质 O O
工作者 NN 工 者 O O
艰苦 AD 艰 苦 O O
奋斗 VV 奋 斗 O O
， PU ， ， O O
用 VV 用 用 O O
了 AS 了 了 O O
不到 AD 不 到 O O
４ CD ４ ４ O O
年 M 年 年 O O
的 DEG 的 的 O O
时间 NN 时 间 O O
， PU ， ， O O
我国 NN 我 国 O O
地质 NN 地 质 O O
资源 NN 资 源 O O
“ PU “ “ O O
家底 NN 家 底 O O
” PU ” ” O O
不 AD 不 不 O O
清 VA 清 清 O O
的 DEC 的 的 O O
状况 NN 状 况 O O
初步 AD 初 步 O O
改变 VV 改 变 O O
， PU ， ， O O
１９５７年 NT １ 年 O O
末 LC 末 末 O O
地质 NN 地 质 O O
部门 NN 部 门 O O
探明 VV 探 明 O O
储量 NN 储 量 O O
的 DEC 的 的 O O
矿产 NN 矿 产 O O
达 VV 达 达 O O
７４ CD ７ ４ O O
种 M 种 种 O O
。 PU 。 。 O O
到 VV 到 到 O O
了 AS 了 了 O O
１９６６年 NT １ 年 O O
