本	DT	本	本	NotInSurnameList	76	O
最	AD	最	最	NotInSurnameList	63	O
热	JJ	热	热	NotInSurnameList	48	O
人心	NN	人	心	NotInSurnameList	49	O
、	PU	、	、	NotInSurnameList	54	O
最	AD	最	最	NotInSurnameList	63	O
暖	VA	暖	暖	NotInSurnameList	48	O
人意	NN	人	意	NotInSurnameList	1	O
的	DEG	的	的	NotInSurnameList	52	O
‘	PU	‘	‘	NotInSurnameList	60	O
大年初一	NR	大	一	NotInSurnameList	1	O
’	PU	’	’	NotInSurnameList	35	O
！	PU	！	！	NotInSurnameList	53	O
一	CD	一	一	NotInSurnameList	9	O
家	M	家	家	NotInSurnameList	77	O
人	NN	人	人	NotInSurnameList	78	O
团团	AD	团	团	NotInSurnameList	8	O
圆圆	VA	圆	圆	NotInSurnameList	43	O
在一起	AD	在	起	NotInSurnameList	24	O
吃	VV	吃	吃	NotInSurnameList	48	O
年饭	NN	年	饭	NotInSurnameList	24	O
，	PU	，	，	NotInSurnameList	74	O
这	PN	这	这	NotInSurnameList	68	O
是	VC	是	是	NotInSurnameList	58	O
领导	NN	领	导	NotInSurnameList	26	O
干部	NN	干	部	NotInSurnameList	26	O
当	P	当	当	NotInSurnameList	69	O
公仆	NN	公	仆	NotInSurnameList	49	O
带来	VV	带	来	NotInSurnameList	64	O
的	DEC	的	的	NotInSurnameList	52	O
新	JJ	新	新	NotInSurnameList	36	O
风尚	NN	风	尚	NotInSurnameList	88	O
。	PU	。	。	NotInSurnameList	53	O
”	PU	”	”	NotInSurnameList	35	O
又	AD	又	又	NotInSurnameList	80	O
讯	VV	讯	讯	NotInSurnameList	92	O
确保	VV	确	保	NotInSurnameList	32	O
节日	NN	节	日	NotInSurnameList	95	O
供电	NN	供	电	NotInSurnameList	11	O
是	VC	是	是	NotInSurnameList	58	O
群众	NN	群	众	NotInSurnameList	26	O
关心	VV	关	心	InSurnameList	47	O
的	DEC	的	的	NotInSurnameList	52	O
事	NN	事	事	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
节	NN	节	节	NotInSurnameList	37	O
前	LC	前	前	NotInSurnameList	67	O
乌鲁木齐	NR	乌	齐	NotInSurnameList	98	B-LOC
电网	NN	电	网	NotInSurnameList	29	O
的	DEG	的	的	NotInSurnameList	52	O
玛纳斯	NR	玛	斯	NotInSurnameList	1	B-LOC
、	PU	、	、	NotInSurnameList	54	O
红雁池	NR	红	池	NotInSurnameList	1	B-LOC
、	PU	、	、	NotInSurnameList	54	O
苇湖梁	NR	苇	梁	NotInSurnameList	1	B-LOC
和	CC	和	和	NotInSurnameList	54	O
乌拉泊	NR	乌	泊	NotInSurnameList	1	B-ORG
发电厂	NN	发	厂	NotInSurnameList	42	I-ORG
，	PU	，	，	NotInSurnameList	74	O
就	AD	就	就	NotInSurnameList	87	O
抓紧	VV	抓	紧	NotInSurnameList	46	O
对	P	对	对	NotInSurnameList	69	O
输电	NN	输	电	NotInSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
变电	NN	变	电	NotInSurnameList	11	O
、	PU	、	、	NotInSurnameList	54	O
配电	NN	配	电	NotInSurnameList	1	O
设备	NN	设	备	NotInSurnameList	38	O
进行	VV	进	行	NotInSurnameList	64	O
了	AS	了	了	NotInSurnameList	44	O
巡视	NN	巡	视	NotInSurnameList	24	O
检修	NN	检	修	NotInSurnameList	50	O
，	PU	，	，	NotInSurnameList	74	O
开展	VV	开	展	NotInSurnameList	32	O
了	AS	了	了	NotInSurnameList	44	O
提高	VV	提	高	NotInSurnameList	32	O
应急	NN	应	急	InSurnameList	3	O
能力	NN	能	力	NotInSurnameList	88	O
的	DEG	的	的	NotInSurnameList	52	O
反	JJ	反	反	NotInSurnameList	95	O
事故	NN	事	故	NotInSurnameList	38	O
演习	NN	演	习	NotInSurnameList	39	O
。	PU	。	。	NotInSurnameList	53	O
节日	NN	节	日	NotInSurnameList	95	O
期间	NN	期	间	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
供电	NN	供	电	NotInSurnameList	11	O
系统	NN	系	统	NotInSurnameList	93	O
３０００多	CD	３	多	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
职工	NN	职	工	NotInSurnameList	78	O
，	PU	，	，	NotInSurnameList	74	O
坚守	VV	坚	守	NotInSurnameList	10	O
生产	NN	生	产	NotInSurnameList	29	O
岗位	NN	岗	位	NotInSurnameList	12	O
，	PU	，	，	NotInSurnameList	74	O
派出	VV	派	出	NotInSurnameList	56	O
用电	NN	用	电	NotInSurnameList	31	O
监察	NN	监	察	NotInSurnameList	29	O
人员	NN	人	员	NotInSurnameList	38	O
，	PU	，	，	NotInSurnameList	74	O
对	P	对	对	NotInSurnameList	69	O
车站	NN	车	站	InSurnameList	49	O
、	PU	、	、	NotInSurnameList	54	O
机场	NN	机	场	NotInSurnameList	23	O
、	PU	、	、	NotInSurnameList	54	O
影院	NN	影	院	NotInSurnameList	3	O
等	ETC	等	等	NotInSurnameList	21	O
大众	NN	大	众	NotInSurnameList	95	O
活动	NN	活	动	NotInSurnameList	88	O
场所	NN	场	所	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
进行	VV	进	行	NotInSurnameList	64	O
监控	NN	监	控	NotInSurnameList	72	O
巡查	VV	巡	查	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
抢修	VV	抢	修	NotInSurnameList	23	O
队伍	NN	队	伍	NotInSurnameList	49	O
随时	AD	随	时	NotInSurnameList	22	O
待命	VV	待	命	NotInSurnameList	48	O
。	PU	。	。	NotInSurnameList	53	O
新疆	NR	新	疆	NotInSurnameList	71	B-ORG
电力	NN	电	力	NotInSurnameList	11	I-ORG
工业局	NN	工	局	NotInSurnameList	93	I-ORG
局长	NN	局	长	NotInSurnameList	91	O
刘应宽	NR	刘	宽	InSurnameList	1	B-PER
，	PU	，	，	NotInSurnameList	74	O
大年	JJ	大	年	NotInSurnameList	42	O
初一	NN	初	一	NotInSurnameList	35	O
下	LC	下	下	NotInSurnameList	67	O
电厂	NN	电	厂	NotInSurnameList	74	O
带岗	VV	带	岗	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
与	P	与	与	NotInSurnameList	83	O
电力	NN	电	力	NotInSurnameList	11	O
工人	NN	工	人	NotInSurnameList	40	O
一起	AD	一	起	NotInSurnameList	97	O
坚守	VV	坚	守	NotInSurnameList	10	O
在	P	在	在	NotInSurnameList	55	O
生产	NN	生	产	NotInSurnameList	29	O
第一	OD	第	一	NotInSurnameList	9	O
线	M	线	线	NotInSurnameList	77	O
。	PU	。	。	NotInSurnameList	53	O
明天	NT	明	天	InSurnameList	43	O
恰	AD	恰	恰	NotInSurnameList	59	O
逢	VV	逢	逢	NotInSurnameList	77	O
信奉	VV	信	奉	NotInSurnameList	6	O
伊斯兰教	NN	伊	教	NotInSurnameList	40	O
群众	NN	群	众	NotInSurnameList	26	O
的	DEG	的	的	NotInSurnameList	52	O
肉孜节	NN	肉	节	NotInSurnameList	31	O
。	PU	。	。	NotInSurnameList	53	O
电力	NN	电	力	NotInSurnameList	11	O
系统	NN	系	统	NotInSurnameList	93	O
职工	NN	职	工	NotInSurnameList	78	O
向	P	向	向	NotInSurnameList	69	O
新疆	NR	新	疆	NotInSurnameList	71	B-LOC
１６００万	CD	１	万	NotInSurnameList	1	O
人民	NN	人	民	NotInSurnameList	99	O
奉献	VV	奉	献	NotInSurnameList	3	O
的	DEC	的	的	NotInSurnameList	52	O
一	CD	一	一	NotInSurnameList	9	O
份	M	份	份	NotInSurnameList	65	O
节日	NN	节	日	NotInSurnameList	95	O
贺礼	NN	贺	礼	InSurnameList	42	O
就	AD	就	就	NotInSurnameList	87	O
是	VC	是	是	NotInSurnameList	58	O
：	PU	：	：	NotInSurnameList	57	O
光明	VA	光	明	NotInSurnameList	99	O
敞亮	VA	敞	亮	NotInSurnameList	1	O
过	AS	过	过	NotInSurnameList	44	O
“	PU	“	“	NotInSurnameList	60	O
双节	NN	双	节	NotInSurnameList	1	O
”	PU	”	”	NotInSurnameList	35	O
。	PU	。	。	NotInSurnameList	53	O
据	P	据	据	NotInSurnameList	76	O
新华社	NR	新	社	NotInSurnameList	90	B-ORG
拉萨	NR	拉	萨	NotInSurnameList	98	B-LOC
１月	NT	１	月	NotInSurnameList	101	O
２９日	NT	２	日	NotInSurnameList	16	O
电	NN	电	电	NotInSurnameList	92	O
（	PU	（	（	NotInSurnameList	90	O
记者	NN	记	者	NotInSurnameList	98	O
刘永华	NR	刘	华	InSurnameList	13	B-PER
）	PU	）	）	NotInSurnameList	91	O
新春	NN	新	春	NotInSurnameList	14	O
佳节	NN	佳	节	NotInSurnameList	14	O
，	PU	，	，	NotInSurnameList	74	O
西藏	NR	西	藏	NotInSurnameList	71	B-LOC
千	CD	千	千	NotInSurnameList	89	O
里	M	里	里	NotInSurnameList	67	O
边防风	NN	边	风	InSurnameList	1	O
歌雪舞	NN	歌	舞	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
冰雪	NN	冰	雪	NotInSurnameList	40	O
茫茫	VA	茫	茫	NotInSurnameList	28	O
，	PU	，	，	NotInSurnameList	74	O
雪山	NR	雪	山	NotInSurnameList	28	O
哨所	NN	哨	所	NotInSurnameList	28	O
的	DEG	的	的	NotInSurnameList	52	O
官兵们	NN	官	们	InSurnameList	33	O
张灯结彩	VV	张	彩	NotInSurnameList	75	O
，	PU	，	，	NotInSurnameList	74	O
以	P	以	以	NotInSurnameList	69	O
独特	JJ	独	特	NotInSurnameList	20	O
的	DEG	的	的	NotInSurnameList	52	O
方式	NN	方	式	InSurnameList	88	O
喜庆	VV	喜	庆	NotInSurnameList	20	O
佳节	NN	佳	节	NotInSurnameList	14	O
。	PU	。	。	NotInSurnameList	53	O
大年	JJ	大	年	NotInSurnameList	42	O
初一	NT	初	一	NotInSurnameList	35	O
早上	NT	早	上	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
朝霞	NN	朝	霞	NotInSurnameList	1	O
刚刚	AD	刚	刚	NotInSurnameList	15	O
映红	VV	映	红	NotInSurnameList	34	O
布达拉宫	NR	布	宫	NotInSurnameList	51	B-LOC
金顶	NR	金	顶	InSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
西藏	NR	西	藏	NotInSurnameList	71	B-ORG
军区	NN	军	区	NotInSurnameList	4	I-ORG
广场	NN	广	场	NotInSurnameList	37	O
已	AD	已	已	NotInSurnameList	97	O
人山人海	NN	人	海	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
１０００多	CD	１	多	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
刚	AD	刚	刚	NotInSurnameList	15	O
从	P	从	从	NotInSurnameList	55	O
雪灾	NN	雪	灾	NotInSurnameList	51	O
一	CD	一	一	NotInSurnameList	9	O
线	M	线	线	NotInSurnameList	77	O
轮换	NN	轮	换	NotInSurnameList	52	O
下来	VV	下	来	NotInSurnameList	24	O
的	DEC	的	的	NotInSurnameList	52	O
官兵们	NN	官	们	InSurnameList	33	O
同	P	同	同	NotInSurnameList	83	O
军区	NN	军	区	NotInSurnameList	4	O
领导	NN	领	导	NotInSurnameList	26	O
一起	AD	一	起	NotInSurnameList	97	O
，	PU	，	，	NotInSurnameList	74	O
列队	VV	列	队	NotInSurnameList	55	O
挺立	VV	挺	立	NotInSurnameList	28	O
在	P	在	在	NotInSurnameList	55	O
凛冽	VA	凛	冽	NotInSurnameList	15	O
的	DEC	的	的	NotInSurnameList	52	O
寒风	NN	寒	风	NotInSurnameList	41	O
中	LC	中	中	NotInSurnameList	67	O
向	P	向	向	NotInSurnameList	69	O
国旗	NN	国	旗	NotInSurnameList	34	O
敬礼	VV	敬	礼	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
１００多	CD	１	多	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
汽车兵	NN	汽	兵	NotInSurnameList	1	O
舞起	VV	舞	起	NotInSurnameList	66	O
“	PU	“	“	NotInSurnameList	60	O
巨	JJ	巨	巨	NotInSurnameList	25	O
龙	NN	龙	龙	NotInSurnameList	39	O
”	PU	”	”	NotInSurnameList	35	O
和	CC	和	和	NotInSurnameList	54	O
“	PU	“	“	NotInSurnameList	60	O
狮子	NN	狮	子	NotInSurnameList	28	O
”	PU	”	”	NotInSurnameList	35	O
。	PU	。	。	NotInSurnameList	53	O
当	P	当	当	NotInSurnameList	69	O
身	VV	身	身	NotInSurnameList	18	O
着	AS	着	着	NotInSurnameList	44	O
白衣	NN	白	衣	InSurnameList	42	O
白裤	NN	白	裤	InSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
手	NN	手	手	NotInSurnameList	41	O
舞	VV	舞	舞	NotInSurnameList	37	O
彩带	NN	彩	带	NotInSurnameList	6	O
的	DEC	的	的	NotInSurnameList	52	O
官兵	NN	官	兵	InSurnameList	26	O
组成	VV	组	成	NotInSurnameList	8	O
的	DEC	的	的	NotInSurnameList	52	O
秧歌队	NN	秧	队	NotInSurnameList	31	O
上场	VV	上	场	NotInSurnameList	35	O
时	LC	时	时	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
整个	DT	整	个	NotInSurnameList	95	O
广场	NN	广	场	NotInSurnameList	37	O
沸腾	VV	沸	腾	NotInSurnameList	48	O
了	AS	了	了	NotInSurnameList	44	O
，	PU	，	，	NotInSurnameList	74	O
西藏	NR	西	藏	NotInSurnameList	71	B-ORG
军区	NN	军	区	NotInSurnameList	4	I-ORG
政委	NN	政	委	NotInSurnameList	27	O
胡永柱	NR	胡	柱	InSurnameList	1	B-PER
等	ETC	等	等	NotInSurnameList	21	O
４	CD	４	４	NotInSurnameList	89	O
名	M	名	名	NotInSurnameList	79	O
将军	NN	将	军	NotInSurnameList	7	O
忍	VV	忍	忍	NotInSurnameList	48	O
不	AD	不	不	NotInSurnameList	22	O
住	VV	住	住	NotInSurnameList	48	O
跑	VV	跑	跑	NotInSurnameList	48	O
进场	NN	进	场	NotInSurnameList	24	O
内	LC	内	内	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
与	P	与	与	NotInSurnameList	83	O
官兵们	NN	官	们	InSurnameList	33	O
手拉手	VV	手	手	NotInSurnameList	42	O
扭了	VV	扭	了	NotInSurnameList	1	O
起来	VV	起	来	NotInSurnameList	24	O
。	PU	。	。	NotInSurnameList	53	O
在	P	在	在	NotInSurnameList	55	O
西藏	NR	西	藏	NotInSurnameList	71	B-ORG
军区	NN	军	区	NotInSurnameList	4	I-ORG
３７００多	CD	３	多	NotInSurnameList	1	O
公里	M	公	里	NotInSurnameList	62	O
边防线	NN	边	线	InSurnameList	1	O
的	DEG	的	的	NotInSurnameList	52	O
数十	CD	数	十	NotInSurnameList	89	O
个	M	个	个	NotInSurnameList	79	O
哨所	NN	哨	所	NotInSurnameList	28	O
上	LC	上	上	NotInSurnameList	70	O
，	PU	，	，	NotInSurnameList	74	O
到处	AD	到	处	NotInSurnameList	80	O
洋溢	VV	洋	溢	NotInSurnameList	64	O
着	AS	着	着	NotInSurnameList	44	O
节日	NN	节	日	NotInSurnameList	95	O
气氛	NN	气	氛	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
官兵们	NN	官	们	InSurnameList	33	O
将	AD	将	将	NotInSurnameList	97	O
哨所	NN	哨	所	NotInSurnameList	28	O
装饰	VV	装	饰	NotInSurnameList	37	O
一	CD	一	一	NotInSurnameList	9	O
新	VA	新	新	NotInSurnameList	36	O
，	PU	，	，	NotInSurnameList	74	O
有的	PN	有	的	NotInSurnameList	94	O
插上	VV	插	上	NotInSurnameList	1	O
自制	VV	自	制	NotInSurnameList	43	O
的	DEC	的	的	NotInSurnameList	52	O
彩旗	NN	彩	旗	NotInSurnameList	31	O
，	PU	，	，	NotInSurnameList	74	O
有的	PN	有	的	NotInSurnameList	94	O
用	P	用	用	NotInSurnameList	69	O
石子	NN	石	子	InSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
松枝	NN	松	枝	NotInSurnameList	31	O
等	ETC	等	等	NotInSurnameList	21	O
在	P	在	在	NotInSurnameList	55	O
雪地	NN	雪	地	NotInSurnameList	41	O
上	LC	上	上	NotInSurnameList	70	O
摆制	VV	摆	制	NotInSurnameList	1	O
图案	NN	图	案	NotInSurnameList	2	O
。	PU	。	。	NotInSurnameList	53	O
各	DT	各	各	NotInSurnameList	96	O
哨所	NN	哨	所	NotInSurnameList	28	O
纷纷	AD	纷	纷	NotInSurnameList	97	O
开展	VV	开	展	NotInSurnameList	32	O
各	DT	各	各	NotInSurnameList	96	O
种	M	种	种	NotInSurnameList	65	O
文体	NN	文	体	InSurnameList	3	O
活动	NN	活	动	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
除夕	NT	除	夕	NotInSurnameList	31	O
下午	NT	下	午	NotInSurnameList	10	O
，	PU	，	，	NotInSurnameList	74	O
藏南	NR	藏	南	NotInSurnameList	1	O
边防	NN	边	防	InSurnameList	96	O
某	DT	某	某	NotInSurnameList	96	O
哨所	NN	哨	所	NotInSurnameList	28	O
的	DEG	的	的	NotInSurnameList	52	O
官兵	NN	官	兵	InSurnameList	26	O
把	BA	把	把	NotInSurnameList	69	O
染得	VV	染	得	NotInSurnameList	1	O
五颜六色	VV	五	色	NotInSurnameList	43	O
的	DEC	的	的	NotInSurnameList	52	O
小石子	NN	小	子	NotInSurnameList	1	O
在	P	在	在	NotInSurnameList	55	O
雪地	NN	雪	地	NotInSurnameList	41	O
上	LC	上	上	NotInSurnameList	70	O
摆出	VV	摆	出	NotInSurnameList	64	O
鲜艳	VA	鲜	艳	NotInSurnameList	84	O
夺目	VA	夺	目	NotInSurnameList	84	O
的	DEC	的	的	NotInSurnameList	52	O
春联	NN	春	联	NotInSurnameList	41	O
：	PU	：	：	NotInSurnameList	57	O
“	PU	“	“	NotInSurnameList	60	O
饮	VV	饮	饮	NotInSurnameList	1	O
冰雪	NN	冰	雪	NotInSurnameList	40	O
、	PU	、	、	NotInSurnameList	54	O
守	VV	守	守	NotInSurnameList	18	O
哨卡	NN	哨	卡	NotInSurnameList	1	O
，	PU	，	，	NotInSurnameList	74	O
阵地	NN	阵	地	NotInSurnameList	12	O
过	VV	过	过	NotInSurnameList	44	O
年	NN	年	年	NotInSurnameList	77	O
，	PU	，	，	NotInSurnameList	74	O
有	VE	有	有	NotInSurnameList	56	O
我	PN	我	我	NotInSurnameList	33	O
男儿	NN	男	儿	NotInSurnameList	28	O
风采	NN	风	采	NotInSurnameList	30	O
；	PU	；	；	NotInSurnameList	74	O
舍	VV	舍	舍	NotInSurnameList	63	O
小	JJ	小	小	NotInSurnameList	28	O
家	NN	家	家	NotInSurnameList	77	O
、	PU	、	、	NotInSurnameList	54	O
为	P	为	为	NotInSurnameList	66	O
国家	NN	国	家	NotInSurnameList	99	O
，	PU	，	，	NotInSurnameList	74	O
再	AD	再	再	NotInSurnameList	73	O
苦	VV	苦	苦	NotInSurnameList	48	O
再	AD	再	再	NotInSurnameList	73	O
累	VA	累	累	NotInSurnameList	48	O
也	AD	也	也	NotInSurnameList	80	O
不	AD	不	不	NotInSurnameList	22	O
怕	VV	怕	怕	NotInSurnameList	48	O
”	PU	”	”	NotInSurnameList	35	O
。	PU	。	。	NotInSurnameList	53	O
大年	JJ	大	年	NotInSurnameList	42	O
初	NN	初	初	NotInSurnameList	67	O
一	CD	一	一	NotInSurnameList	9	O
晚	NN	晚	晚	NotInSurnameList	10	O
，	PU	，	，	NotInSurnameList	74	O
高原	NN	高	原	InSurnameList	23	O
红色	NN	红	色	NotInSurnameList	36	O
边防队	NN	边	队	InSurnameList	1	O
查果拉	NR	查	拉	InSurnameList	1	O
哨所	NN	哨	所	NotInSurnameList	28	O
的	DEG	的	的	NotInSurnameList	52	O
官兵	NN	官	兵	InSurnameList	26	O
举行	VV	举	行	NotInSurnameList	8	O
了	AS	了	了	NotInSurnameList	44	O
丰富多彩	VA	丰	彩	NotInSurnameList	43	O
的	DEC	的	的	NotInSurnameList	52	O
文艺	NN	文	艺	InSurnameList	29	O
晚会	NN	晚	会	NotInSurnameList	12	O
，	PU	，	，	NotInSurnameList	74	O
来自	VV	来	自	InSurnameList	55	O
９	CD	９	９	NotInSurnameList	89	O
个	M	个	个	NotInSurnameList	79	O
民族	NN	民	族	NotInSurnameList	99	O
的	DEG	的	的	NotInSurnameList	52	O
官兵	NN	官	兵	InSurnameList	26	O
兴致勃勃	VV	兴	勃	NotInSurnameList	96	O
地	DEV	地	地	NotInSurnameList	86	O
演出	VV	演	出	NotInSurnameList	41	O
了	AS	了	了	NotInSurnameList	44	O
山东	NR	山	东	NotInSurnameList	71	O
快书	NN	快	书	NotInSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
秦腔	NN	秦	腔	InSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
魔术	NN	魔	术	NotInSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
小品	NN	小	品	NotInSurnameList	37	O
、	PU	、	、	NotInSurnameList	54	O
舞蹈	NN	舞	蹈	NotInSurnameList	31	O
等	ETC	等	等	NotInSurnameList	21	O
节目	NN	节	目	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
博得	VV	博	得	NotInSurnameList	64	O
阵阵	M	阵	阵	NotInSurnameList	20	O
掌声	NN	掌	声	NotInSurnameList	30	O
和	CC	和	和	NotInSurnameList	54	O
笑声	NN	笑	声	NotInSurnameList	30	O
。	PU	。	。	NotInSurnameList	53	O
大年	JJ	大	年	NotInSurnameList	42	O
初一	NT	初	一	NotInSurnameList	35	O
上午	NT	上	午	NotInSurnameList	10	O
，	PU	，	，	NotInSurnameList	74	O
乃堆拉	NR	乃	拉	NotInSurnameList	1	B-LOC
哨所	NN	哨	所	NotInSurnameList	28	O
的	DEG	的	的	NotInSurnameList	52	O
官兵	NN	官	兵	InSurnameList	26	O
忙	VV	忙	忙	NotInSurnameList	10	O
着	AS	着	着	NotInSurnameList	44	O
清除	VV	清	除	NotInSurnameList	48	O
篮球场	NN	篮	场	NotInSurnameList	35	O
的	DEC	的	的	NotInSurnameList	52	O
冰雪	NN	冰	雪	NotInSurnameList	40	O
。	PU	。	。	NotInSurnameList	53	O
早饭	NN	早	饭	NotInSurnameList	1	O
后	LC	后	后	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
篮球	NN	篮	球	NotInSurnameList	25	O
、	PU	、	、	NotInSurnameList	54	O
乒乓球	NN	乒	球	NotInSurnameList	99	O
、	PU	、	、	NotInSurnameList	54	O
拔河	NN	拔	河	NotInSurnameList	31	O
、	PU	、	、	NotInSurnameList	54	O
象棋	NN	象	棋	NotInSurnameList	25	O
、	PU	、	、	NotInSurnameList	54	O
军棋	NN	军	棋	NotInSurnameList	1	O
、	PU	、	、	NotInSurnameList	54	O
扑克	NN	扑	克	NotInSurnameList	1	O
等	ETC	等	等	NotInSurnameList	21	O
８	CD	８	８	NotInSurnameList	89	O
个	M	个	个	NotInSurnameList	79	O
项目	NN	项	目	InSurnameList	88	O
的	DEG	的	的	NotInSurnameList	52	O
比赛	NN	比	赛	NotInSurnameList	41	O
相继	AD	相	继	NotInSurnameList	97	O
展开	VV	展	开	NotInSurnameList	47	O
，	PU	，	，	NotInSurnameList	74	O
官兵们	NN	官	们	InSurnameList	33	O
愉快	VA	愉	快	NotInSurnameList	21	O
地	DEV	地	地	NotInSurnameList	86	O
欢度	VV	欢	度	NotInSurnameList	14	O
了	AS	了	了	NotInSurnameList	44	O
虎年	NT	虎	年	NotInSurnameList	14	O
的	DEG	的	的	NotInSurnameList	52	O
第一	OD	第	一	NotInSurnameList	9	O
天	M	天	天	NotInSurnameList	77	O
。	PU	。	。	NotInSurnameList	53	O
新华社	NR	新	社	NotInSurnameList	90	B-ORG
西宁	NR	西	宁	NotInSurnameList	98	B-LOC
１月	NT	１	月	NotInSurnameList	101	O
２９日	NT	２	日	NotInSurnameList	16	O
电	NN	电	电	NotInSurnameList	92	O
（	PU	（	（	NotInSurnameList	90	O
李	NR	李	李	NotInSurnameList	71	B-PER
长顺	NR	长	顺	NotInSurnameList	1	I-PER
、	PU	、	、	NotInSurnameList	54	O
张东波	NR	张	波	InSurnameList	13	B-PER
）	PU	）	）	NotInSurnameList	91	O
承担	VV	承	担	NotInSurnameList	64	O
运送	NN	运	送	NotInSurnameList	23	O
国务院	NN	国	院	NotInSurnameList	99	B-ORG
支援	VV	支	援	NotInSurnameList	23	O
西藏	NR	西	藏	NotInSurnameList	71	B-LOC
雪灾	NN	雪	灾	NotInSurnameList	51	O
地区	NN	地	区	NotInSurnameList	93	O
救灾	NN	救	灾	NotInSurnameList	39	O
物资	NN	物	资	NotInSurnameList	38	O
任务	NN	任	务	InSurnameList	88	O
的	DEC	的	的	NotInSurnameList	52	O
总后勤部	NN	总	部	NotInSurnameList	19	B-ORG
青藏	NR	青	藏	NotInSurnameList	23	I-ORG
兵站部	NN	兵	部	NotInSurnameList	26	I-ORG
官兵	NN	官	兵	InSurnameList	26	O
，	PU	，	，	NotInSurnameList	74	O
春节	NN	春	节	NotInSurnameList	41	O
期间	NN	期	间	NotInSurnameList	67	O
驾驶	VV	驾	驶	NotInSurnameList	37	O
满载	VV	满	载	NotInSurnameList	10	O
１０００余	CD	１	余	NotInSurnameList	89	O
吨	M	吨	吨	NotInSurnameList	62	O
救灾	NN	救	灾	NotInSurnameList	39	O
物资	NN	物	资	NotInSurnameList	38	O
的	DEG	的	的	NotInSurnameList	52	O
１１０	CD	１	０	NotInSurnameList	42	O
台大	NR	台	大	InSurnameList	1	O
吨位	NN	吨	位	NotInSurnameList	35	O
运输	NN	运	输	NotInSurnameList	29	O
车辆	NN	车	辆	InSurnameList	38	O
，	PU	，	，	NotInSurnameList	74	O
日夜	AD	日	夜	NotInSurnameList	46	O
兼程	NN	兼	程	NotInSurnameList	47	O
紧急	AD	紧	急	NotInSurnameList	25	O
赶赴	VV	赶	赴	NotInSurnameList	23	O
西藏	NR	西	藏	NotInSurnameList	71	B-LOC
灾区	NN	灾	区	NotInSurnameList	23	O
。	PU	。	。	NotInSurnameList	53	O
春节	NN	春	节	NotInSurnameList	41	O
前夕	NN	前	夕	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
接到	VV	接	到	NotInSurnameList	55	O
总部	NN	总	部	NotInSurnameList	4	O
下达	VV	下	达	NotInSurnameList	39	O
的	DEC	的	的	NotInSurnameList	52	O
紧急	JJ	紧	急	NotInSurnameList	25	O
运送	NN	运	送	NotInSurnameList	23	O
国务院	NN	国	院	NotInSurnameList	99	B-ORG
救灾	NN	救	灾	NotInSurnameList	39	O
物资	NN	物	资	NotInSurnameList	38	O
的	DEG	的	的	NotInSurnameList	52	O
命令	NN	命	令	NotInSurnameList	12	O
后	LC	后	后	NotInSurnameList	67	O
，	PU	，	，	NotInSurnameList	74	O
青	NR	青	青	NotInSurnameList	27	B-ORG
藏	NR	藏	藏	NotInSurnameList	95	I-ORG
兵站部	NN	兵	部	NotInSurnameList	26	I-ORG
迅速	AD	迅	速	NotInSurnameList	46	O
做好	VV	做	好	NotInSurnameList	32	O
准备	NN	准	备	NotInSurnameList	50	O
工作	NN	工	作	NotInSurnameList	88	O
，	PU	，	，	NotInSurnameList	74	O
并	CC	并	并	NotInSurnameList	94	O
于	P	于	于	NotInSurnameList	83	O
除夕	NN	除	夕	NotInSurnameList	31	O
之	DEG	之	之	NotInSurnameList	21	O
夜	NN	夜	夜	NotInSurnameList	18	O
组织	NN	组	织	NotInSurnameList	39	O
官兵	NN	官	兵	InSurnameList	26	O
突击	AD	突	击	NotInSurnameList	26	O
装车	VV	装	车	NotInSurnameList	49	O
