湖南 NR 湖 南 O
。 PU 。 。 O
在 P 在 在 O
信报箱群 NN 信 群 O
中 LC 中 中 O
， PU ， ， O
还 AD 还 还 O
设有 VV 设 有 O
收集 VV 收 集 O
发出 VV 发 出 O
邮件 NN 邮 件 O
的 DEG 的 的 O
邮箱 NN 邮 箱 O
， PU ， ， O
用户 NN 用 户 O
到 VV 到 到 O
这里 PN 这 里 O
取走 VV 取 走 O
邮件 NN 邮 件 O
的 DEC 的 的 O
同时 NN 同 时 O
， PU ， ， O
可以 VV 可 以 O
将 AD 将 将 O
要 VV 要 要 O
发出 VV 发 出 O
的 DEC 的 的 O
邮件 NN 邮 件 O
投入 VV 投 入 O
邮箱 NN 邮 箱 O
， PU ， ， O
投递员 NN 投 员 O
来 VV 来 来 O
投递 VV 投 递 O
以后 LC 以 后 O
， PU ， ， O
打开 VV 打 开 O
邮箱 NN 邮 箱 O
将 BA 将 将 O
邮件 NN 邮 件 O
取走 VV 取 走 O
， PU ， ， O
十分 AD 十 分 O
及时 VA 及 时 O
。 PU 。 。 O
目前 NT 目 前 O
， PU ， ， O
这里 PN 这 里 O
的 DEG 的 的 O
８２５ CD ８ ５ O
个 M 个 个 O
信报箱 NN 信 箱 O
８０％ CD ８ ％ O
以上 LC 以 上 O
有 VE 有 有 O
了 AS 了 了 O
用户 NN 用 户 O
。 PU 。 。 O
在 P 在 在 O
一 CD 一 一 O
个 M 个 个 O
居民 NN 居 民 O
小 JJ 小 小 O
区 NN 区 区 O
， PU ， ， O
一 CD 一 一 O
位 M 位 位 O
退休 NN 退 休 O
干部 NN 干 部 O
说 VV 说 说 O
， PU ， ， O
以前 NT 以 前 O
这个 DT 这 个 O
小 JJ 小 小 O
区 NN 区 区 O
没有 AD 没 有 O
信报箱 VV 信 箱 O
， PU ， ， O
取信件 NN 取 件 O
都 AD 都 都 O
要 VV 要 要 O
到 VV 到 到 O
单位 NN 单 位 O
去 VV 去 去 O
， PU ， ， O
连 AD 连 连 O
报纸 NN 报 纸 O
都 AD 都 都 O
订 VV 订 订 O
不 AD 不 不 O
了 VV 了 了 O
， PU ， ， O
有 VE 有 有 O
了 AS 了 了 O
信报箱群 NN 信 群 O
以后 LC 以 后 O
， PU ， ， O
取信报 NR 取 报 O
、 PU 、 、 O
发 VV 发 发 O
邮件 NN 邮 件 O
方便 VV 方 便 O
多 VV 多 多 O
了 AS 了 了 O
。 PU 。 。 O
那 PN 那 那 O
是 VC 是 是 O
１９８３年 NT １ 年 O
， PU ， ， O
怀 VV 怀 怀 O
着 AS 着 着 O
“ PU “ “ O
老 JJ 老 老 O
三 CD 三 三 O
届 M 届 届 O
” PU ” ” O
未 AD 未 未 O
圆 VA 圆 圆 O
的 DEC 的 的 O
大学 NN 大 学 O
梦 NN 梦 梦 O
， PU ， ， O
当时 NT 当 时 O
已 AD 已 已 O
进入 VV 进 入 O
３５ CD ３ ５ O
岁 M 岁 岁 O
的 DEG 的 的 O
我 PN 我 我 O
， PU ， ， O
考入 VV 考 入 O
了 AS 了 了 O
华南 NR 华 南 O
师范 JJ 师 范 O
大学 NN 大 学 O
函授 NN 函 授 O
学院 NN 学 院 O
， PU ， ， O
成为 VV 成 为 O
汉语言 NR 汉 言 O
文学系 NN 文 系 O
的 DEG 的 的 O
一 CD 一 一 O
名 M 名 名 O
学生 NN 学 生 O
。 PU 。 。 O
由于 P 由 于 O
通过 P 通 过 O
工作 NN 工 作 O
实践 NN 实 践 O
感到 VV 感 到 O
非学 NN 非 学 O
无以 AD 无 以 O
建业 VV 建 业 O
， PU ， ， O
不 AD 不 不 O
学 VV 学 学 O
难 AD 难 难 O
有 VE 有 有 O
后劲 NN 后 劲 O
， PU ， ， O
因此 AD 因 此 O
比 P 比 比 O
少年 NN 少 年 O
上学 VV 上 学 O
时 LC 时 时 O
勤奋 VV 勤 奋 O
用功 VV 用 功 O
多 VV 多 多 O
了 AS 了 了 O
。 PU 。 。 O
然而 AD 然 而 O
《 PU 《 《 O
文学 NN 文 学 O
概论 NN 概 论 O
》 PU 》 》 O
的 DEG 的 的 O
抽象 NN 抽 象 O
， PU ， ， O
《 PU 《 《 O
古代 NN 古 代 O
汉语 NN 汉 语 O
》 PU 》 》 O
字 NN 字 字 O
词句 NN 词 句 O
的 DEG 的 的 O
难懂 NN 难 懂 O
， PU ， ， O
《 PU 《 《 O
古代 NN 古 代 O
文论 NN 文 论 O
》 PU 》 》 O
的 DEG 的 的 O
深沉 VA 深 沉 O
， PU ， ， O
都 AD 都 都 O
是 VC 是 是 O
比较 AD 比 较 O
难 VA 难 难 O
啃 VV 啃 啃 O
的 DEC 的 的 O
。 PU 。 。 O
大学 NN 大 学 O
的 DEG 的 的 O
课程 NN 课 程 O
就 AD 就 就 O
得 VV 得 得 O
学得 VV 学 得 O
精 VA 精 精 O
、 PU 、 、 O
细 VA 细 细 O
、 PU 、 、 O
深 VA 深 深 O
。 PU 。 。 O
授课 VV 授 课 O
的 DEC 的 的 O
都 AD 都 都 O
是 VC 是 是 O
著书立 NR 著 立 O
说 VV 说 说 O
者 NN 者 者 O
， PU ， ， O
都 AD 都 都 O
有 VE 有 有 O
独到 VA 独 到 O
的 DEC 的 的 O
见解 NN 见 解 O
， PU ， ， O
作业 VV 作 业 O
靠 P 靠 靠 O
死啃 NN 死 啃 O
书本 NN 书 本 O
不 AD 不 不 O
行 VV 行 行 O
。 PU 。 。 O
考试 NN 考 试 O
时 LC 时 时 O
， PU ， ， O
宁愿 AD 宁 愿 O
强记 VV 强 记 O
硬背 NN 硬 背 O
闭卷 NN 闭 卷 O
考试 NN 考 试 O
， PU ， ， O
也 AD 也 也 O
不 AD 不 不 O
愿 VV 愿 愿 O
开卷 NN 开 卷 O
考试 NN 考 试 O
被 SB 被 被 O
深 VV 深 深 O
难度 NN 难 度 O
题目 NN 题 目 O
所 MSP 所 所 O
困扰 VV 困 扰 O
。 PU 。 。 O
尽管 CS 尽 管 O
学习 VV 学 习 O
难度 NN 难 度 O
大 VA 大 大 O
， PU ， ， O
但 AD 但 但 O
想到 VV 想 到 O
是 VC 是 是 O
为 P 为 为 O
增长 VV 增 长 O
自己 PN 自 己 O
的 DEG 的 的 O
知识 NN 知 识 O
而 MSP 而 而 O
学 VV 学 学 O
， PU ， ， O
为 P 为 为 O
提高 VV 提 高 O
工作 NN 工 作 O
能力 NN 能 力 O
而 MSP 而 而 O
学 VV 学 学 O
， PU ， ， O
也 AD 也 也 O
算 VV 算 算 O
尽心 AD 尽 心 O
。 PU 。 。 O
记得 VV 记 得 O
第一 OD 第 一 O
次 M 次 次 O
《 PU 《 《 O
文学 NN 文 学 O
概论 NN 概 论 O
》 PU 》 》 O
作业 VV 作 业 O
? PU ? ? O
? PU ? ? O
? PU ? ? O
浅析 NN 浅 析 O
作家 NN 作 家 O
王愿坚 NR 王 坚 O
小说 NN 小 说 O
《 PU 《 《 O
七 CD 七 七 O
根 M 根 根 O
火柴 NN 火 柴 O
》 PU 》 》 O
中 LC 中 中 O
无名 JJ 无 名 O
战士 NN 战 士 O
的 DEG 的 的 O
典型 JJ 典 型 O
意义 NN 意 义 O
。 PU 。 。 O
我 PN 我 我 O
以 P 以 以 O
《 PU 《 《 O
生命 NN 生 命 O
的 DEG 的 的 O
火种 NN 火 种 O
， PU ， ， O
战士 NN 战 士 O
的 DEG 的 的 O
丰碑 NN 丰 碑 O
》 PU 》 》 O
为 VV 为 为 O
题 NN 题 题 O
， PU ， ， O
认真 AD 认 真 O
写 VV 写 写 O
了 AS 了 了 O
１５００ CD １ ０ O
字 NN 字 字 O
， PU ， ， O
颇 AD 颇 颇 O
得 VV 得 得 O
老师 NN 老 师 O
赞赏 VV 赞 赏 O
。 PU 。 。 O
卷上 VV 卷 上 O
老师 NN 老 师 O
评点 VV 评 点 O
： PU ： ： O
“ PU “ “ O
这 PN 这 这 O
是 VC 是 是 O
一 CD 一 一 O
篇 M 篇 篇 O
散文式 JJ 散 式 O
的 DEG 的 的 O
评论 NN 评 论 O
， PU ， ， O
寓观点 NN 寓 点 O
于 P 于 于 O
实例 NN 实 例 O
之中 LC 之 中 O
， PU ， ， O
评论 NN 评 论 O
与 CC 与 与 O
抒情 NN 抒 情 O
交融 VV 交 融 O
一体 NN 一 体 O
， PU ， ， O
读来 AD 读 来 O
很 AD 很 很 O
受 VV 受 受 O
感动 NN 感 动 O
。 PU 。 。 O
” PU ” ” O
从此 AD 从 此 O
， PU ， ， O
坚定 VV 坚 定 O
了 AS 了 了 O
我 PN 我 我 O
学习 NN 学 习 O
中 LC 中 中 O
战胜 VV 战 胜 O
困难 NN 困 难 O
的 DEC 的 的 O
信心 NN 信 心 O
。 PU 。 。 O
当时 NT 当 时 O
， PU ， ， O
为 P 为 为 O
使 VV 使 使 O
《 PU 《 《 O
现代 JJ 现 代 O
汉语 NN 汉 语 O
》 PU 》 》 O
拼音 NN 拼 音 O
发音 NN 发 音 O
准确 VA 准 确 O
， PU ， ， O
我 PN 我 我 O
曾 AD 曾 曾 O
向 P 向 向 O
读 NN 读 读 O
小学 NN 小 学 O
的 DEG 的 的 O
儿子 NN 儿 子 O
请教 VV 请 教 O
， PU ， ， O
为 P 为 为 O
弄懂 VV 弄 懂 O
《 PU 《 《 O
古代 NN 古 代 O
汉语 NN 汉 语 O
》 PU 》 》 O
中 LC 中 中 O
的 DEG 的 的 O
字 NN 字 字 O
词 NN 词 词 O
句 NN 句 句 O
， PU ， ， O
我 PN 我 我 O
曾 AD 曾 曾 O
请教 VV 请 教 O
妻子 NN 妻 子 O
。 PU 。 。 O
寒暑假 NN 寒 假 O
是 VC 是 是 O
我们 PN 我 们 O
函授生 NN 函 生 O
学习 VV 学 习 O
的 DEC 的 的 O
最佳 JJ 最 佳 O
时期 NN 时 期 O
， PU ， ， O
几 CD 几 几 O
年 M 年 年 O
的 DEG 的 的 O
节假日 NN 节 日 O
， PU ， ， O
多 AD 多 多 O
是 VC 是 是 O
短暂 JJ 短 暂 O
休息 NN 休 息 O
， PU ， ， O
或 CC 或 或 O
不 AD 不 不 O
休息 VV 休 息 O
， PU ， ， O
不 AD 不 不 O
远行 VV 远 行 O
， PU ， ， O
而 AD 而 而 O
是 VC 是 是 O
勤奋 NN 勤 奋 O
学习 VV 学 习 O
。 PU 。 。 O
回首 VV 回 首 O
五 CD 五 五 O
年 M 年 年 O
， PU ， ， O
我 PN 我 我 O
深深 AD 深 深 O
理解 VV 理 解 O
了 AS 了 了 O
“ PU “ “ O
学无止境 NN 学 境 O
” PU ” ” O
的 DEG 的 的 O
含义 NN 含 义 O
。 PU 。 。 O
以往 NT 以 往 O
， PU ， ， O
我 PN 我 我 O
常常 AD 常 常 O
羡慕 VV 羡 慕 O
一些 CD 一 些 O
青年人 NN 青 人 O
对 P 对 对 O
知识 NN 知 识 O
的 DEG 的 的 O
广博 VA 广 博 O
涉猎 VV 涉 猎 O
， PU ， ， O
佩服 VV 佩 服 O
一些 CD 一 些 O
老年人 NN 老 人 O
对 P 对 对 O
知识 NN 知 识 O
的 DEG 的 的 O
穷追不舍 NN 穷 舍 O
。 PU 。 。 O
而 AD 而 而 O
对 P 对 对 O
进入 VV 进 入 O
中年 NN 中 年 O
的 DEC 的 的 O
自己 PN 自 己 O
， PU ， ， O
常常 AD 常 常 O
有 VE 有 有 O
一 CD 一 一 O
种 M 种 种 O
对 P 对 对 O
知识 NN 知 识 O
的 DEG 的 的 O
轻薄 NN 轻 薄 O
， PU ， ， O
自信 NN 自 信 O
凭 NN 凭 凭 O
年轻力壮 VV 年 壮 O
足 NN 足 足 O
矣 SP 矣 矣 O
。 PU 。 。 O
经过 P 经 过 O
五 CD 五 五 O
年 M 年 年 O
寒窗 NN 寒 窗 O
， PU ， ， O
我 PN 我 我 O
深知 VV 深 知 O
知识 NN 知 识 O
稚嫩 VA 稚 嫩 O
的 DEC 的 的 O
我 PN 我 我 O
与 CC 与 与 O
进入 VV 进 入 O
中年 NN 中 年 O
的 DEC 的 的 O
我 PN 我 我 O
并不 AD 并 不 O
同步 VV 同 步 O
， PU ， ， O
未 AD 未 未 O
涉足 VV 涉 足 O
知识 NN 知 识 O
海洋 NN 海 洋 O
， PU ， ， O
不 AD 不 不 O
晓 VV 晓 晓 O
其 PN 其 其 O
广阔 VA 广 阔 O
深奥 VA 深 奥 O
。 PU 。 。 O
于是 AD 于 是 O
， PU ， ， O
有 VE 有 有 O
了 AS 了 了 O
用 P 用 用 O
文学 NN 文 学 O
充实 VV 充 实 O
业余 JJ 业 余 O
生活 NN 生 活 O
的 DEG 的 的 O
意念 NN 意 念 O
。 PU 。 。 O
尝试 VV 尝 试 O
在 P 在 在 O
生活 NN 生 活 O
中 LC 中 中 O
捕捉 VV 捕 捉 O
典型 JJ 典 型 O
形象 NN 形 象 O
、 PU 、 、 O
典型 JJ 典 型 O
环境 NN 环 境 O
， PU ， ， O
练笔 AD 练 笔 O
写 VV 写 写 O
些 M 些 些 O
小 JJ 小 小 O
作品 NN 作 品 O
。 PU 。 。 O
有 VE 有 有 O
一 CD 一 一 O
次 M 次 次 O
灵感 NN 灵 感 O
来 VV 来 来 O
了 AS 了 了 O
， PU ， ， O
写 VV 写 写 O
了 AS 了 了 O
一 CD 一 一 O
篇 M 篇 篇 O
反映 NN 反 映 O
军营 NN 军 营 O
生活 NN 生 活 O
的 DEG 的 的 O
小 JJ 小 小 O
小说 NN 小 说 O
《 PU 《 《 O
第二 OD 第 二 O
年 M 年 年 O
兵 NN 兵 兵 O
》 PU 》 》 O
， PU ， ， O
竟然 AD 竟 然 O
获得 VV 获 得 O
了 AS 了 了 O
广州 NR 广 州 O
军区 NN 军 区 O
《 PU 《 《 O
战士报 NN 战 报 O
》 PU 》 》 O
在 P 在 在 O
全 DT 全 全 O
军区 NN 军 区 O
内 LC 内 内 O
开展 VV 开 展 O
的 DEC 的 的 O
小 JJ 小 小 O
小说 NN 小 说 O
创作 VV 创 作 O
一 CD 一 一 O
等 M 等 等 O
奖 NN 奖 奖 O
。 PU 。 。 O
《 PU 《 《 O
解放 VV 解 放 O
军报 NN 军 报 O
》 PU 》 》 O
刊登 VV 刊 登 O
时 LC 时 时 O
， PU ， ， O
还 AD 还 还 O
专门 AD 专 门 O
发 VV 发 发 O
了 AS 了 了 O
《 PU 《 《 O
写出 VV 写 出 O
军营 NN 军 营 O
“ PU “ “ O
滋味 NN 滋 味 O
” PU ” ” O
来 MSP 来 来 O
》 PU 》 》 O
的 DEG 的 的 O
评论 NN 评 论 O
予以 VV 予 以 O
肯定 NN 肯 定 O
。 PU 。 。 O
朋友 NN 朋 友 O
说 VV 说 说 O
， PU ， ， O
我 PN 我 我 O
创作 NN 创 作 O
有 VE 有 有 O
潜力 NN 潜 力 O
。 PU 。 。 O
那时 NT 那 时 O
我 PN 我 我 O
已 AD 已 已 O
任团 VV 任 团 O
政治 NN 政 治 O
委员 NN 委 员 O
三 CD 三 三 O
年 M 年 年 O
了 SP 了 了 O
， PU ， ， O
丰富多彩 VA 丰 彩 O
的 DEC 的 的 O
军营 NN 军 营 O
生活 NN 生 活 O
和 CC 和 和 O
函授 NN 函 授 O
学习 VV 学 习 O
打下 VV 打 下 O
的 DEC 的 的 O
基础 NN 基 础 O
， PU ， ， O
使 VV 使 使 O
我 PN 我 我 O
对 P 对 对 O
文学 NN 文 学 O
创作 NN 创 作 O
有 VE 有 有 O
了 AS 了 了 O
兴趣 NN 兴 趣 O
， PU ， ， O
我 PN 我 我 O
的 DEG 的 的 O
散文 NN 散 文 O
被 SB 被 被 O
选入 VV 选 入 O
“ PU “ “ O
全 DT 全 全 O
国 NN 国 国 O
中青年 NN 中 年 O
精短 VV 精 短 O
散文 NN 散 文 O
征文 NN 征 文 O
选萃 NN 选 萃 O
系列 NN 系 列 O
丛书 NN 丛 书 O
” PU ” ” O
。 PU 。 。 O
１９９２年 NT １ 年 O
８月 NT ８ 月 O
西南 NN 西 南 O
交通 NN 交 通 O
大学 NN 大 学 O
出版社 NN 出 社 O
出版 VV 出 版 O
了 AS 了 了 O
我 PN 我 我 O
的 DEG 的 的 O
散文集 NN 散 集 O
《 PU 《 《 O
醉卧 NN 醉 卧 O
芳草 NN 芳 草 O
》 PU 》 》 O
； PU ； ； O
１９９６年 NT １ 年 O
１２月 NT １ 月 O
花城 NN 花 城 O
出版社 NN 出 社 O
又 AD 又 又 O
出版 VV 出 版 O
了 AS 了 了 O
我 PN 我 我 O
的 DEG 的 的 O
散文集 NN 散 集 O
《 PU 《 《 O
热土 NN 热 土 O
芳草 NN 芳 草 O
》 PU 》 》 O
； PU ； ； O
１９９７年 NT １ 年 O
８月 NT ８ 月 O
， PU ， ， O
我 PN 我 我 O
与 P 与 与 O
朋友 NN 朋 友 O
合著 VV 合 著 O
的 DEC 的 的 O
３８万 CD ３ 万 O
字 NN 字 字 O
长篇 JJ 长 篇 O
小说 NN 小 说 O
《 PU 《 《 O
南方 NN 南 方 O
遗 VV 遗 遗 O
梦 NN 梦 梦 O
》 PU 》 》 O
出版 VV 出 版 O
了 AS 了 了 O
。 PU 。 。 O
我 PN 我 我 O
曾 AD 曾 曾 O
在 P 在 在 O
这 DT 这 这 O
部 M 部 部 O
书 NN 书 书 O
的 DEG 的 的 O
封底 NN 封 底 O
简介 NN 简 介 O
中 LC 中 中 O
写道 VV 写 道 O
： PU ： ： O
但愿 VV 但 愿 O
人生 NN 人 生 O
年华 NN 年 华 O
有限 VA 有 限 O
， PU ， ， O
作品 NN 作 品 O
生命 NN 生 命 O
无穷 VA 无 穷 O
。 PU 。 。 O
这 PN 这 这 O
也 AD 也 也 O
是 VC 是 是 O
我 PN 我 我 O
的 DEG 的 的 O
追求 NN 追 求 O
。 PU 。 。 O
（ PU （ （ O
广州 NR 广 州 O
开发区 NN 开 区 O
报施大鑫 VV 报 鑫 O
） PU ） ） O
建国 NN 建 国 O
初期 NN 初 期 O
， PU ， ， O
由于 P 由 于 O
我国 NN 我 国 O
矿产 NN 矿 产 O
资源 NN 资 源 O
“ PU “ “ O
家底 NN 家 底 O
” PU ” ” O
不 AD 不 不 O
清 VA 清 清 O
， PU ， ， O
国家 NN 国 家 O
经济 NN 经 济 O
建设 NN 建 设 O
处于 VV 处 于 O
“ PU “ “ O
等米下锅 VV 等 锅 O
” PU ” ” O
状态 NN 状 态 O
。 PU 。 。 O
毛泽东 NR 毛 东 O
、 PU 、 、 O
周恩来 NR 周 来 O
十分 AD 十 分 O
重视 VV 重 视 O
， PU ， ， O
多 CD 多 多 O
次 M 次 次 O
垂询 VV 垂 询 O
李四光 NR 李 光 O
、 PU 、 、 O
何长工 NR 何 工 O
。 PU 。 。 O
毛泽东 NR 毛 东 O
同 P 同 同 O
何长工 NR 何 工 O
说 VV 说 说 O
： PU ： ： O
“ PU “ “ O
地质 NN 地 质 O
工作 NN 工 作 O
搞 VV 搞 搞 O
不 AD 不 不 O
好 VA 好 好 O
， PU ， ， O
一马挡路 AD 一 路 O
， PU ， ， O
万 CD 万 万 O
马 NN 马 马 O
不 AD 不 不 O
能 VV 能 能 O
前行 VV 前 行 O
。 PU 。 。 O
” PU ” ” O
要求 VV 要 求 O
地质 NN 地 质 O
部党组 NN 部 组 O
切实 AD 切 实 O
加强 VV 加 强 O
地质 NN 地 质 O
工作 NN 工 作 O
， PU ， ， O
有关 P 有 关 O
矿产 NN 矿 产 O
资源 NN 资 源 O
情况 NN 情 况 O
， PU ， ， O
要 VV 要 要 O
每 DT 每 每 O
周 M 周 周 O
向 P 向 向 O
中央 NN 中 央 O
主要 JJ 主 要 O
领导 NN 领 导 O
报告 NN 报 告 O
。 PU 。 。 O
何 AD 何 何 O
长工 VV 长 工 O
受命于 VV 受 于 O
危急 NN 危 急 O
之 DEG 之 之 O
时 NN 时 时 O
， PU ， ， O
带领 VV 带 领 O
全 DT 全 全 O
国 NN 国 国 O
地质 NN 地 质 O
工作者 NN 工 者 O
艰苦 AD 艰 苦 O
奋斗 VV 奋 斗 O
， PU ， ， O
用 VV 用 用 O
了 AS 了 了 O
不到 AD 不 到 O
４ CD ４ ４ O
年 M 年 年 O
的 DEG 的 的 O
时间 NN 时 间 O
， PU ， ， O
我国 NN 我 国 O
地质 NN 地 质 O
资源 NN 资 源 O
“ PU “ “ O
家底 NN 家 底 O
” PU ” ” O
不 AD 不 不 O
清 VA 清 清 O
的 DEC 的 的 O
状况 NN 状 况 O
初步 AD 初 步 O
改变 VV 改 变 O
， PU ， ， O
１９５７年 NT １ 年 O
末 LC 末 末 O
地质 NN 地 质 O
部门 NN 部 门 O
探明 VV 探 明 O
储量 NN 储 量 O
的 DEC 的 的 O
矿产 NN 矿 产 O
达 VV 达 达 O
７４ CD ７ ４ O
种 M 种 种 O
。 PU 。 。 O
到 VV 到 到 O
了 AS 了 了 O
１９６６年 NT １ 年 O
底 LC 底 底 O
， PU ， ， O
探明 VV 探 明 O
储量 NN 储 量 O
的 DEC 的 的 O
矿产 NN 矿 产 O
增加 VV 增 加 O
到 VV 到 到 O
１０３ CD １ ３ O
种 M 种 种 O
， PU ， ， O
其中 NN 其 中 O
铁矿 NN 铁 矿 O
、 PU 、 、 O
锰矿 NN 锰 矿 O
、 PU 、 、 O
钼矿 NN 钼 矿 O
、 PU 、 、 O
铝矿 NN 铝 矿 O
、 PU 、 、 O
铅矿 NN 铅 矿 O
、 PU 、 、 O
铜矿 NN 铜 矿 O
、 PU 、 、 O
煤矿 NN 煤 矿 O
等 ETC 等 等 O
都 AD 都 都 O
超 VV 超 超 O
计划 NN 计 划 O
完成 VV 完 成 O
， PU ， ， O
不仅 AD 不 仅 O
保证 VV 保 证 O
了 AS 了 了 O
“ PU “ “ O
二五 NT 二 五 O
” PU ” ” O
时期 NN 时 期 O
国家 NN 国 家 O
经济 NN 经 济 O
建设 NN 建 设 O
的 DEG 的 的 O
需要 NN 需 要 O
， PU ， ， O
而且 AD 而 且 O
为 P 为 为 O
“ PU “ “ O
三五 CD 三 五 O
” PU ” ” O
、 PU 、 、 O
“ PU “ “ O
四五 CD 四 五 O
” PU ” ” O
准备 VV 准 备 O
了 AS 了 了 O
充分 JJ 充 分 O
的 DEG 的 的 O
矿产 NN 矿 产 O
资源 NN 资 源 O
。 PU 。 。 O
石油 NN 石 油 O
与 CC 与 与 O
天然气 NN 天 气 O
是 VC 是 是 O
工业 NN 工 业 O
的 DEG 的 的 O
血液 NN 血 液 O
。 PU 。 。 O
建国 NN 建 国 O
前 LC 前 前 O
乃至 AD 乃 至 O
建国 VV 建 国 O
初期 NN 初 期 O
， PU ， ， O
我国 NN 我 国 O
长期 AD 长 期 O
受 VV 受 受 O
“ PU “ “ O
中国 NR 中 国 O
贫油 NN 贫 油 O
” PU ” ” O
论 NN 论 论 O
束缚 VV 束 缚 O
， PU ， ， O
石油 NN 石 油 O
与 CC 与 与 O
天然气 NN 天 气 O
前景 NN 前 景 O
不 AD 不 不 O
清 VA 清 清 O
。 PU 。 。 O
在 P 在 在 O
我们 PN 我 们 O
这个 DT 这 个 O
穷国 NN 穷 国 O
， PU ， ， O
靠 VV 靠 靠 O
进口 NN 进 口 O
石油 NN 石 油 O
进行 VV 进 行 O
经济 NN 经 济 O
建设 NN 建 设 O
是 VC 是 是 O
不 AD 不 不 O
可能 VV 可 能 O
的 DEC 的 的 O
。 PU 。 。 O
为 P 为 为 O
此 PN 此 此 O
， PU ， ， O
新 JJ 新 新 O
中国 NR 中 国 O
领导人 NN 领 人 O
不得不 AD 不 不 O
垂询 VV 垂 询 O
地质 NN 地 质 O
部长 NN 部 长 O
李四光 NR 李 光 O
， PU ， ， O
从 P 从 从 O
那里 PN 那 里 O
找到 VV 找 到 O
了 AS 了 了 O
乐观 JJ 乐 观 O
的 DEG 的 的 O
答案 NN 答 案 O
。 PU 。 。 O
为了 P 为 了 O
加速 VV 加 速 O
石油 NN 石 油 O
资源 NN 资 源 O
开发 NN 开 发 O
， PU ， ， O
国务院 NN 国 院 O
根据 P 根 据 O
李四光 NR 李 光 O
的 DEG 的 的 O
意见 NN 意 见 O
， PU ， ， O
决定 VV 决 定 O
从 P 从 从 O
１９５５年 NT １ 年 O
起 LC 起 起 O
， PU ， ， O
由 P 由 由 O
地质部 NN 地 部 O
、 PU 、 、 O
燃料 NN 燃 料 O
工业部 NN 工 部 O
和 CC 和 和 O
中国 NR 中 国 O
科学院 NN 科 院 O
共同 AD 共 同 O
协作 VV 协 作 O
勘探 VV 勘 探 O
石油 NN 石 油 O
， PU ， ， O
地质部 NN 地 部 O
负责 VV 负 责 O
石油 NN 石 油 O
天然气 NN 天 气 O
普查 NN 普 查 O
。 PU 。 。 O
从此 AD 从 此 O
， PU ， ， O
何 AD 何 何 O
长工 NN 长 工 O
集中 VV 集 中 O
主要 JJ 主 要 O
精力 NN 精 力 O
协助 VV 协 助 O
李四光 NR 李 光 O
抓 VV 抓 抓 O
石油 NN 石 油 O
天然气 NN 天 气 O
普查 NN 普 查 O
勘探 NN 勘 探 O
工作 NN 工 作 O
。 PU 。 。 O
在 P 在 在 O
何 DT 何 何 O
长工 NN 长 工 O
部署 VV 部 署 O
下 LC 下 下 O
， PU ， ， O
１９５５年 NT １ 年 O
初 LC 初 初 O
， PU ， ， O
地质部 NN 地 部 O
抽调 VV 抽 调 O
６２ CD ６ ２ O
个 M 个 个 O
各 DT 各 各 O
种 M 种 种 O
类型 NN 类 型 O
的 DEG 的 的 O
地质队 NN 地 队 O
， PU ， ， O
开展 VV 开 展 O
了 AS 了 了 O
有 VE 有 有 O
１２０００多 CD １ 多 O
人 NN 人 人 O
参加 VV 参 加 O
的 DEC 的 的 O
多 CD 多 多 O
兵种 NN 兵 种 O
石油 NN 石 油 O
普查 NN 普 查 O
会战 NN 会 战 O
， PU ， ， O
共 AD 共 共 O
发现 VV 发 现 O
１７１ CD １ １ O
个 M 个 个 O
储油 NN 储 油 O
构造 NN 构 造 O
， PU ， ， O
提出 VV 提 出 O
了 AS 了 了 O
柴达木 NR 柴 木 O
盆地 NN 盆 地 O
、 PU 、 、 O
华北 NR 华 北 O
盆地 NN 盆 地 O
、 PU 、 、 O
四川 NR 四 川 O
盆地 NN 盆 地 O
３ CD ３ ３ O
个 M 个 个 O
储油区 NN 储 区 O
。 PU 。 。 O
１９５６年 NT １ 年 O
初 LC 初 初 O
， PU ， ， O
陈云 NR 陈 云 O
副总理 NN 副 理 O
约见 VV 约 见 O
地质部 NN 地 部 O
、 PU 、 、 O
石油部 NN 石 部 O
领导人 NN 领 人 O
何 AD 何 何 O
长工 VV 长 工 O
、 PU 、 、 O
李人俊 NR 李 俊 O
和 CC 和 和 O
康世恩 NR 康 恩 O
等 ETC 等 等 O
， PU ， ， O
研究 VV 研 究 O
李四光 NR 李 光 O
关于 P 关 于 O
加强 VV 加 强 O
石油 NN 石 油 O
勘查 VV 勘 查 O
的 DEC 的 的 O
意见 NN 意 见 O
， PU ， ， O
要求 VV 要 求 O
在 P 在 在 O
两三 CD 两 三 O
年 M 年 年 O
内 LC 内 内 O
找到 VV 找 到 O
一 CD 一 一 O
两 CD 两 两 O
个 M 个 个 O
广大 JJ 广 大 O
的 DEG 的 的 O
油区 NN 油 区 O
。 PU 。 。 O
根据 P 根 据 O
这 DT 这 这 O
一 CD 一 一 O
要求 NN 要 求 O
， PU ， ， O
何 AD 何 何 O
长工 NN 长 工 O
召开 VV 召 开 O
地质部 NN 地 部 O
党组 NN 党 组 O
会议 NN 会 议 O
， PU ， ， O
作出 VV 作 出 O
石油 NN 石 油 O
普查 NN 普 查 O
战略 NN 战 略 O
东移 VV 东 移 O
的 DEC 的 的 O
决策 NN 决 策 O
。 PU 。 。 O
１９５７年 NT １ 年 O
底 LC 底 底 O
， PU ， ， O
在 P 在 在 O
何 DT 何 何 O
长工 NN 长 工 O
