本 DT 本 本 O
的 DEG 的 的 O
马纪 NR 马 纪 B-PER
新 VA 新 新 I-PER
、 PU 、 、 O
纪文霞 NN 纪 霞 B-PER
博士 NN 博 士 O
演唱 VV 演 唱 O
的 DEC 的 的 O
《 PU 《 《 O
绣荷包 NN 绣 包 O
》 PU 》 》 O
字正腔圆 VV 字 圆 O
， PU ， ， O
意味 VV 意 味 O
浓郁 VA 浓 郁 O
， PU ， ， O
赢得 VV 赢 得 O
了 AS 了 了 O
留学生们 NN 留 们 O
的 DEG 的 的 O
热烈 JJ 热 烈 O
掌声 NN 掌 声 O
。 PU 。 。 O
伦敦 NR 伦 敦 B-ORG
中国 NR 中 国 I-ORG
学生 NN 学 生 I-ORG
学者 NN 学 者 I-ORG
联谊会 NN 联 会 I-ORG
主席 NN 主 席 O
周宁一 NR 周 一 B-PER
博士 NN 博 士 O
告诉 VV 告 诉 O
记者 NN 记 者 O
， PU ， ， O
这样 PN 这 样 O
的 DEG 的 的 O
春节 NN 春 节 O
联欢 NN 联 欢 O
已经 AD 已 经 O
连续 AD 连 续 O
举办 VV 举 办 O
了 AS 了 了 O
多 CD 多 多 O
年 M 年 年 O
， PU ， ， O
与 P 与 与 O
往年 NT 往 年 O
相比 VV 相 比 O
， PU ， ， O
今年 NT 今 年 O
有 VE 有 有 O
更 AD 更 更 O
多 CD 多 多 O
的 DEG 的 的 O
业余 JJ 业 余 O
演员 NN 演 员 O
登台 VV 登 台 O
演出 NN 演 出 O
。 PU 。 。 O
同时 AD 同 时 O
， PU ， ， O
随着 P 随 着 O
中国 NR 中 国 B-LOC
国际 NN 国 际 O
地位 NN 地 位 O
的 DEG 的 的 O
提高 NN 提 高 O
和 CC 和 和 O
留学生 NN 留 生 O
不断 AD 不 断 O
深入 VV 深 入 O
当地 NN 当 地 O
社会 NN 社 会 O
， PU ， ， O
前来 VV 前 来 O
参加 VV 参 加 O
新春 NN 新 春 O
联谊 NN 联 谊 O
活动 NN 活 动 O
的 DEC 的 的 O
『 PU 『 『 O
老外 NN 老 外 O
』 PU 』 』 O
也 AD 也 也 O
在 P 在 在 O
逐年 AD 逐 年 O
增加 VV 增 加 O
， PU ， ， O
他们 PN 他 们 O
之中 LC 之 中 O
有些 AD 有 些 O
是 VC 是 是 O
中国 NR 中 国 B-LOC
留学生 NN 留 生 O
的 DEG 的 的 O
师长 NN 师 长 O
和 CC 和 和 O
学友 NN 学 友 O
， PU ， ， O
有些 DT 有 些 O
则 AD 则 则 O
是 VC 是 是 O
中国 NR 中 国 B-LOC
的 DEG 的 的 O
『 PU 『 『 O
洋女婿 NN 洋 婿 O
』 PU 』 』 O
、 PU 、 、 O
『 PU 『 『 O
洋媳妇 NN 洋 妇 O
』 PU 』 』 O
。 PU 。 。 O
新春 NN 新 春 O
联谊 VV 联 谊 O
成为 VV 成 为 O
展示 VV 展 示 O
中国 NR 中 国 B-LOC
文化 NN 文 化 O
和 CC 和 和 O
当代 NN 当 代 O
中国 NR 中 国 B-LOC
人 NN 人 人 O
精神 NN 精 神 O
风貌 NN 风 貌 O
， PU ， ， O
帮助 VV 帮 助 O
外国人 NN 外 人 O
了解 VV 了 解 O
中国 NR 中 国 B-LOC
的 DEG 的 的 O
一 CD 一 一 O
个 M 个 个 O
重要 JJ 重 要 O
形式 NN 形 式 O
。 PU 。 。 O
与此同时 AD 与 时 O
， PU ， ， O
留学生 NN 留 生 O
与 P 与 与 O
当地 NN 当 地 O
华人 NN 华 人 O
社团 NN 社 团 O
之间 LC 之 间 O
的 DEG 的 的 O
联系 NN 联 系 O
也 AD 也 也 O
在 AD 在 在 O
加强 VV 加 强 O
。 PU 。 。 O
伦敦 NR 伦 敦 B-ORG
清华 NR 清 华 I-ORG
学校 NN 学 校 I-ORG
今年 NT 今 年 O
第一 OD 第 一 O
次 M 次 次 O
与 P 与 与 O
伦敦 NR 伦 敦 B-ORG
学联 NN 学 联 I-ORG
联谊 VV 联 谊 O
。 PU 。 。 O
看 VV 看 看 O
， PU ， ， O
该 DT 该 该 O
校 NN 校 校 O
的 DEG 的 的 O
合唱队 NN 合 队 O
正在 AD 正 在 O
走 VV 走 走 O
上台 VV 上 台 O
来 MSP 来 来 O
！ PU ！ ！ O
这 PN 这 这 O
是 VC 是 是 O
一 CD 一 一 O
支 M 支 支 O
由 P 由 由 O
学校 NN 学 校 O
董事 NN 董 事 O
、 PU 、 、 O
教师 NN 教 师 O
组成 VV 组 成 O
的 DEC 的 的 O
合唱队 NN 合 队 O
， PU ， ， O
大多数 CD 大 数 O
人 NN 人 人 O
出生 VV 出 生 O
海外 NN 海 外 O
。 PU 。 。 O
他们 PN 他 们 O
演唱 VV 演 唱 O
了 AS 了 了 O
利用 VV 利 用 O
周末 NT 周 末 O
时间 NN 时 间 O
排练 VV 排 练 O
的 DEC 的 的 O
《 PU 《 《 O
给 VV 给 给 O
祖国 NN 祖 国 O
拜年 NN 拜 年 O
》 PU 》 》 O
和 CC 和 和 O
《 PU 《 《 O
一 CD 一 一 O
条 M 条 条 O
大 JJ 大 大 O
河 NN 河 河 O
》 PU 》 》 O
。 PU 。 。 O
舒缓 VA 舒 缓 O
、 PU 、 、 O
动情 VA 动 情 O
的 DEC 的 的 O
演唱 NN 演 唱 O
， PU ， ， O
把 BA 把 把 O
海外 NN 海 外 O
学子们 NN 学 们 O
的 DEG 的 的 O
心 NN 心 心 O
带回 VV 带 回 O
他们 PN 他 们 O
魂萦梦绕 VV 魂 绕 O
的 DEC 的 的 O
故乡 NN 故 乡 O
。 PU 。 。 O
『 PU 『 『 O
那 PN 那 那 O
是 VC 是 是 O
强大 VA 强 大 O
的 DEC 的 的 O
祖国 NN 祖 国 O
， PU ， ， O
是 VC 是 是 O
我 PN 我 我 O
生长 VV 生 长 O
的 DEC 的 的 O
地方 NN 地 方 O
， PU ， ， O
在 P 在 在 O
那片 VA 那 片 O
温暖 VA 温 暖 O
的 DEC 的 的 O
土地 NN 土 地 O
上 LC 上 上 O
， PU ， ， O
到处 AD 到 处 O
都 AD 都 都 O
有 VE 有 有 O
和平 NN 和 平 O
的 DEC 的 的 O
阳光 NN 阳 光 O
。 PU 。 。 O
』 PU 』 』 O
昨夜 NN 昨 夜 O
， PU ， ， O
在 P 在 在 O
英伦 NR 英 伦 B-LOC
三 CD 三 三 O
岛 NN 岛 岛 O
， PU ， ， O
这样 JJ 这 样 O
的 DEG 的 的 O
歌声 NN 歌 声 O
一 CD 一 一 O
次次 M 次 次 O
地 DEV 地 地 O
响起 VV 响 起 O
。 PU 。 。 O
旅 VV 旅 旅 O
英 NR 英 英 O
学子们 NN 学 们 O
在 P 在 在 O
用 P 用 用 O
歌声 NN 歌 声 O
向 P 向 向 O
祖国 NN 祖 国 O
拜年 VV 拜 年 O
。 PU 。 。 O
（ PU （ （ O
本 DT 本 本 O
报 NN 报 报 O
伦敦 NR 伦 敦 B-LOC
一月 NT 一 月 O
二十六日 NT 二 日 O
电 NN 电 电 O
） PU ） ） O
据 P 据 据 O
新华社 NR 新 社 B-ORG
开罗 NR 开 罗 B-LOC
１月 NT １ 月 O
２７日 NT ２ 日 O
电 NN 电 电 O
（ PU （ （ O
记者 NN 记 者 O
安江 NR 安 江 B-PER
、 PU 、 、 O
侯嘉 NR 侯 嘉 B-PER
） PU ） ） O
埃及 NR 埃 及 B-LOC
总统 NN 总 统 O
穆巴拉克 NR 穆 克 B-PER
２７日 NT ２ 日 O
与 P 与 与 O
来访 VV 来 访 O
的 DEC 的 的 O
巴勒斯坦 NR 巴 坦 B-ORG
民族 NN 民 族 I-ORG
权力 NN 权 力 I-ORG
机构 NN 机 构 I-ORG
主席 NN 主 席 O
阿拉法特 NR 阿 特 B-PER
举行 VV 举 行 O
了 AS 了 了 O
会谈 NN 会 谈 O
。 PU 。 。 O
会谈 NN 会 谈 O
时 LC 时 时 O
， PU ， ， O
阿拉法特 NR 阿 特 B-PER
向 P 向 向 O
穆巴拉克 NR 穆 克 B-PER
通报 VV 通 报 O
了 AS 了 了 O
华盛顿 NR 华 顿 B-LOC
会谈 VV 会 谈 O
的 DEC 的 的 O
情况 NN 情 况 O
， PU ， ， O
并 CC 并 并 O
介绍 VV 介 绍 O
了 AS 了 了 O
他 PN 他 他 O
北非 NR 北 非 B-LOC
和 CC 和 和 O
英国 NR 英 国 B-LOC
之 DEG 之 之 O
行 NN 行 行 O
的 DEG 的 的 O
结果 NN 结 果 O
。 PU 。 。 O
他 PN 他 他 O
会谈 NN 会 谈 O
后 LC 后 后 O
对 P 对 对 O
此间 NN 此 间 O
新闻界 NN 新 界 O
说 VV 说 说 O
， PU ， ， O
与 P 与 与 O
穆巴拉克 NR 穆 克 B-PER
的 DEG 的 的 O
会谈 NN 会 谈 O
是 VC 是 是 O
极其 AD 极 其 O
重要 VA 重 要 O
并 CC 并 并 O
富有 VV 富 有 O
建设性 NN 建 性 O
的 DEC 的 的 O
。 PU 。 。 O
他 PN 他 他 O
强调 VV 强 调 O
， PU ， ， O
中东 NR 中 东 B-LOC
和平 NN 和 平 O
进程 NN 进 程 O
之所以 AD 之 以 O
如此 AD 如 此 O
步履维艰 VV 步 艰 O
， PU ， ， O
主要 AD 主 要 O
是 VC 是 是 O
由于 P 由 于 O
以色列 NR 以 列 B-LOC
总理 NN 总 理 O
内塔尼亚胡 NR 内 胡 B-PER
执意 VV 执 意 O
要 VV 要 要 O
使 VV 使 使 O
所有 DT 所 有 O
国际 NN 国 际 O
调解 NN 调 解 O
成果 NN 成 果 O
付诸东流 VV 付 流 O
。 PU 。 。 O
他 PN 他 他 O
批评 VV 批 评 O
内塔尼亚胡 NR 内 胡 B-PER
坚持 VV 坚 持 O
顽固 JJ 顽 固 O
立场 NN 立 场 O
， PU ， ， O
拒 VV 拒 拒 O
不 AD 不 不 O
执行 VV 执 行 O
巴 NR 巴 巴 O
以 NR 以 以 O
双方 PN 双 方 O
业已 AD 业 已 O
达成 VV 达 成 O
的 DEC 的 的 O
协议 NN 协 议 O
。 PU 。 。 O
同 DT 同 同 O
一 CD 一 一 O
天 M 天 天 O
， PU ， ， O
埃及 NR 埃 及 B-LOC
外长 NN 外 长 O
穆萨 NR 穆 萨 B-PER
批评 VV 批 评 O
美 NR 美 美 O
、 PU 、 、 O
以 NR 以 以 O
、 PU 、 、 O
巴 NR 巴 巴 O
华盛顿 NR 华 顿 B-LOC
会谈 NN 会 谈 O
没有 AD 没 有 O
取得 VV 取 得 O
足以 VV 足 以 O
挽救 VV 挽 救 O
中东 NR 中 东 B-LOC
和平 NN 和 平 O
进程 NN 进 程 O
的 DEG 的 的 O
结果 NN 结 果 O
。 PU 。 。 O
他 PN 他 他 O
说 VV 说 说 O
， PU ， ， O
“ PU “ “ O
我们 PN 我 们 O
希望 VV 希 望 O
取得 VV 取 得 O
切实 AD 切 实 O
可行 VA 可 行 O
的 DEC 的 的 O
进展 NN 进 展 O
， PU ， ， O
因为 P 因 为 O
目前 NT 目 前 O
的 DEG 的 的 O
局势 NN 局 势 O
已 AD 已 已 O
极为 AD 极 为 O
危险 VA 危 险 O
” PU ” ” O
。 PU 。 。 O
他 PN 他 他 O
表示 VV 表 示 O
， PU ， ， O
在 P 在 在 O
目前 NT 目 前 O
和平 NN 和 平 O
进程 NN 进 程 O
明显 AD 明 显 O
滑坡 VV 滑 坡 O
的 DEC 的 的 O
情况 NN 情 况 O
下 LC 下 下 O
， PU ， ， O
特别 AD 特 别 O
希望 VV 希 望 O
欧洲 NR 欧 洲 B-ORG
联盟 NN 联 盟 I-ORG
继续 VV 继 续 O
发挥 VV 发 挥 O
更加 AD 更 加 O
有效 VA 有 效 O
的 DEC 的 的 O
作用 NN 作 用 O
。 PU 。 。 O
穆萨 NR 穆 萨 B-PER
说 VV 说 说 O
， PU ， ， O
穆巴拉克 NR 穆 克 B-PER
和 CC 和 和 O
阿拉法特 NR 阿 特 B-PER
的 DEG 的 的 O
会谈 NN 会 谈 O
涉及 VV 涉 及 O
到 VV 到 到 O
了 AS 了 了 O
召开 VV 召 开 O
阿拉伯 NR 阿 伯 B-LOC
首脑 NN 首 脑 O
会议 NN 会 议 O
的 DEC 的 的 O
可能性 NN 可 性 O
。 PU 。 。 O
穆萨 NR 穆 萨 B-PER
还 AD 还 还 O
表示 VV 表 示 O
不 AD 不 不 O
希望 VV 希 望 O
看到 VV 看 到 O
美国 NR 美 国 B-LOC
对 P 对 对 O
伊拉克 NR 伊 克 B-LOC
实施 VV 实 施 O
军事 NN 军 事 O
打击 NN 打 击 O
。 PU 。 。 O
本 DT 本 本 O
报 NN 报 报 O
东京 NR 东 京 B-LOC
１月 NT １ 月 O
２８日 NT ２ 日 O
电 NN 电 电 O
记者 NN 记 者 O
于 P 于 于 B-PER
青 NR 青 青 I-PER
报道 VV 报 道 O
： PU ： ： O
昨晚 NT 昨 晚 O
面对 VV 面 对 O
记者 NN 记 者 O
承认 VV 承 认 O
自己 PN 自 己 O
对 P 对 对 O
下属 VV 下 属 O
监督 NN 监 督 O
不 AD 不 不 O
严 VA 严 严 O
负有 VV 负 有 O
责任 NN 责 任 O
的 DEC 的 的 O
日本 NR 日 本 B-LOC
大藏大臣 NN 大 臣 O
三 CD 三 三 B-PER
博 NN 博 博 I-PER
， PU ， ， O
今天 NT 今 天 O
上午 NT 上 午 O
向 P 向 向 O
桥本 NR 桥 本 B-PER
首相 NN 首 相 O
提交 VV 提 交 O
了 AS 了 了 O
辞呈 NN 辞 呈 O
。 PU 。 。 O
大藏省 NN 大 省 B-ORG
大臣 NN 大 臣 O
一 CD 一 一 O
职 NN 职 职 O
暂 AD 暂 暂 O
由 P 由 由 O
桥本 NR 桥 本 B-PER
首相 NN 首 相 O
兼任 VV 兼 任 O
。 PU 。 。 O
大藏省 NN 大 省 B-ORG
事务 NN 事 务 O
次官 NN 次 官 O
小 JJ 小 小 B-PER
村 NN 村 村 I-PER
武 NN 武 武 I-PER
、 PU 、 、 O
大藏省 NN 大 省 B-ORG
官房 NN 官 房 O
长官 NN 长 官 O
武藤敏郎 NR 武 郎 B-PER
今晚 NT 今 晚 O
向 P 向 向 O
桥本 NR 桥 本 B-PER
首相 NN 首 相 O
提出 VV 提 出 O
辞职 VV 辞 职 O
。 PU 。 。 O
事务 NN 事 务 O
次官 NN 次 官 O
是 VC 是 是 O
日本 NR 日 本 B-LOC
政府 NN 政 府 O
部门 NN 部 门 O
中 LC 中 中 O
公务员 NN 公 员 O
的 DEG 的 的 O
最高 JJ 最 高 O
职位 NN 职 位 O
。 PU 。 。 O
今晚 NT 今 晚 O
发现 VV 发 现 O
， PU ， ， O
大藏省 NN 大 省 B-ORG
银行局 NN 银 局 I-ORG
一 CD 一 一 O
名 M 名 名 O
检查官 NN 检 官 O
在 P 在 在 O
宿舍 NN 宿 舍 O
自杀 VV 自 杀 O
身亡 VV 身 亡 O
。 PU 。 。 O
昨天 NT 昨 天 O
在野 JJ 在 野 O
党 NN 党 党 O
以 P 以 以 O
大藏省 NN 大 省 B-ORG
两 CD 两 两 O
官员 NN 官 员 O
渎职 NN 渎 职 O
为 VV 为 为 O
由 NN 由 由 O
， PU ， ， O
追究 VV 追 究 O
大藏大臣 NN 大 臣 O
三博 NN 三 博 B-PER
的 DEG 的 的 O
责任 NN 责 任 O
， PU ， ， O
提出 VV 提 出 O
三 CD 三 三 B-PER
不 AD 不 不 O
辞职 VV 辞 职 O
就 AD 就 就 O
拒绝 VV 拒 绝 O
审议 VV 审 议 O
对 P 对 对 O
恢复 VV 恢 复 O
经济 NN 经 济 O
至关 AD 至 关 O
重要 VA 重 要 O
的 DEC 的 的 O
１９９７ NT １ ７ O
年度 NN 年 度 O
补充 NN 补 充 O
预算案 NN 预 案 O
和 CC 和 和 O
减税 VV 减 税 O
２兆 CD ２ 兆 O
日元 M 日 元 O
有关 JJ 有 关 O
法案 NN 法 案 O
。 PU 。 。 O
面对 VV 面 对 O
国会 NN 国 会 O
审议 NN 审 议 O
中断 VV 中 断 O
， PU ， ， O
三 CD 三 三 B-PER
被迫 AD 被 迫 O
作出 VV 作 出 O
辞职 NN 辞 职 O
决定 VV 决 定 O
。 PU 。 。 O
两 CD 两 两 O
项 M 项 项 O
议案 NN 议 案 O
今天 NT 今 天 O
下午 NT 下 午 O
在 P 在 在 O
众议院 NN 众 院 O
获得 VV 获 得 O
通过 NN 通 过 O
。 PU 。 。 O
三 CD 三 三 B-PER
辞职 NN 辞 职 O
前 LC 前 前 O
的 DEG 的 的 O
最后 JJ 最 后 O
公务 NN 公 务 O
是 VC 是 是 O
决定 VV 决 定 O
新设 VV 新 设 O
“ PU “ “ O
金融 NN 金 融 O
服务 NN 服 务 O
监督 NN 监 督 O
监查官 NN 监 官 O
” PU ” ” O
， PU ， ， O
其 PN 其 其 O
任务 NN 任 务 O
是 VC 是 是 O
监督 NN 监 督 O
与 CC 与 与 O
民间 NN 民 间 O
金融 NN 金 融 O
机构 NN 机 构 O
有 VE 有 有 O
往来 NN 往 来 O
的 DEG 的 的 O
大藏省 NN 大 省 B-ORG
职员 NN 职 员 O
， PU ， ， O
防止 VV 防 止 O
不 AD 不 不 O
正 AD 正 正 O
当 P 当 当 O
行为 NN 行 为 O
出现 VV 出 现 O
。 PU 。 。 O
另 AD 另 另 O
据 P 据 据 O
报道 NN 报 道 O
， PU ， ， O
被 SB 被 被 O
捕 VV 捕 捕 O
的 DEC 的 的 O
大藏省 NN 大 省 B-ORG
金融 NN 金 融 I-ORG
检查部 NN 检 部 I-ORG
金融 NN 金 融 O
证券 NN 证 券 O
检查 NN 检 查 O
官室长 NN 官 长 O
宫川宏一 NN 宫 一 B-PER
不仅 AD 不 仅 O
以 P 以 以 O
低于 VV 低 于 O
原价 NN 原 价 O
４４０万 CD ４ 万 O
日元 M 日 元 O
的 DEG 的 的 O
价格 NN 价 格 O
从 P 从 从 O
某 DT 某 某 O
银行 NN 银 行 O
子公司 NN 子 司 O
的 DEC 的 的 O
不动产 NN 不 产 O
公司 NN 公 司 O
购买 VV 购 买 O
了 AS 了 了 O
高级 JJ 高 级 O
住宅 NN 住 宅 O
， PU ， ， O
而且 AD 而 且 O
还 AD 还 还 O
得到 VV 得 到 O
２５００万 CD ２ 万 O
日元 M 日 元 O
低于 VV 低 于 O
普通 JJ 普 通 O
贷款 NN 贷 款 O
利息 NN 利 息 O
的 DEG 的 的 O
贷款 NN 贷 款 O
。 PU 。 。 O
昨天 NT 昨 天 O
， PU ， ， O
东京 NR 东 京 B-LOC
检察 NN 检 察 O
机关 NN 机 关 O
搜查 VV 搜 查 O
了 AS 了 了 O
第一 OD 第 一 B-ORG
劝业 NR 劝 业 I-ORG
银行 NN 银 行 I-ORG
和 CC 和 和 O
朝日 NR 朝 日 B-ORG
银行 NN 银 行 I-ORG
总社 NN 总 社 I-ORG
、 PU 、 、 O
三 CD 三 三 B-ORG
和 CC 和 和 I-ORG
银行 NN 银 行 I-ORG
和 CC 和 和 O
北海道 NR 北 道 B-ORG
拓殖 NR 拓 殖 I-ORG
银行 NN 银 行 I-ORG
东京 NR 东 京 I-ORG
分社 NN 分 社 I-ORG
。 PU 。 。 O
去年 NT 去 年 O
世界 NN 世 界 O
旅游 NN 旅 游 O
收入 NN 收 入 O
增加 VV 增 加 O
中国 NR 中 国 B-LOC
接待 VV 接 待 O
外国 NN 外 国 O
游客 NN 游 客 O
名列 VV 名 列 O
第六 OD 第 六 O
据 P 据 据 O
新华社 NR 新 社 B-ORG
马德里 NR 马 里 B-LOC
１月 NT １ 月 O
２７日 NT ２ 日 O
电 NN 电 电 O
（ PU （ （ O
记者 NN 记 者 O
夏顺英 NR 夏 英 B-PER
） PU ） ） O
１９９７年 NT １ 年 O
世界 NN 世 界 O
旅游 NN 旅 游 O
总 JJ 总 总 O
收入 NN 收 入 O
达 VV 达 达 O
４４８２亿 CD ４ 亿 O
美元 M 美 元 O
， PU ， ， O
比 P 比 比 O
前年 NT 前 年 O
的 DEG 的 的 O
４３５０ CD ４ ０ O
? PU ? ? O
６９亿 CD ６ 亿 O
美元 M 美 元 O
增加 VV 增 加 O
了 AS 了 了 O
３ CD ３ ３ O
? PU ? ? O
３％ CD ３ ％ O
。 PU 。 。 O
这 PN 这 这 O
是 VC 是 是 O
世界 NN 世 界 B-ORG
旅游 NN 旅 游 I-ORG
组织 NN 组 织 I-ORG
秘书长 NN 秘 长 O
弗朗切斯科弗朗 NR 弗 朗 B-PER
兰利 NR 兰 利 I-PER
２７日 NT ２ 日 O
在 P 在 在 O
该 DT 该 该 O
组织 NN 组 织 O
马德里 NR 马 里 B-LOC
总部 NN 总 部 O
举行 VV 举 行 O
的 DEC 的 的 O
记者 NN 记 者 O
招待会 NN 招 会 O
上 LC 上 上 O
宣布 VV 宣 布 O
的 DEC 的 的 O
。 PU 。 。 O
他 PN 他 他 O
指出 VV 指 出 O
， PU ， ， O
由于 P 由 于 O
受 VV 受 受 O
东亚 NR 东 亚 B-LOC
金融 NN 金 融 O
危机 NN 危 机 O
的 DEG 的 的 O
影响 NN 影 响 O
， PU ， ， O
１９９７年 NT １ 年 O
全球 NN 全 球 O
跨国 JJ 跨 国 O
旅游 NN 旅 游 O
人数 NN 人 数 O
为 VV 为 为 O
６ CD ６ ６ O
? PU ? ? O
１６６３５亿 CD １ 亿 O
人 NN 人 人 O
， PU ， ， O
比 P 比 比 O
上 DT 上 上 O
一 CD 一 一 O
年度 NN 年 度 O
减少 VV 减 少 O
３ CD ３ ３ O
? PU ? ? O
８％ CD ８ ％ O
。 PU 。 。 O
据 P 据 据 O
世界 NN 世 界 B-ORG
旅游 NN 旅 游 I-ORG
组织 NN 组 织 I-ORG
公布 VV 公 布 O
的 DEC 的 的 O
数字 NN 数 字 O
， PU ， ， O
去年 NT 去 年 O
旅游 NN 旅 游 O
收入 NN 收 入 O
最 AD 最 最 O
多 VA 多 多 O
的 DEC 的 的 O
国家 NN 国 家 O
仍然 AD 仍 然 O
是 VC 是 是 O
美国 NR 美 国 B-LOC
， PU ， ， O
为 P 为 为 O
７５０ CD ７ ０ O
? PU ? ? O
５６亿 CD ５ 亿 O
美元 M 美 元 O
， PU ， ， O
比 P 比 比 O
１９９６年 NT １ 年 O
增加 VV 增 加 O
７ CD ７ ７ O
? PU ? ? O
３６％ CD ３ ％ O
。 PU 。 。 O
接待 VV 接 待 O
外国 NN 外 国 O
游客 NN 游 客 O
人数 NN 人 数 O
最 AD 最 最 O
多 VA 多 多 O
的 DEC 的 的 O
国家 NN 国 家 O
是 VC 是 是 O
法国 NR 法 国 B-LOC
， PU ， ， O
１９９７年 NT １ 年 O
共 AD 共 共 O
有 VE 有 有 O
６６８０万 CD ６ 万 O
外国人 NN 外 人 O
到 VV 到 到 O
该 DT 该 该 O
国 NN 国 国 O
旅游 NN 旅 游 O
。 PU 。 。 O
１９９７年 NT １ 年 O
， PU ， ， O
中国 NR 中 国 B-LOC
的 DEG 的 的 O
旅游 NN 旅 游 O
收入 NN 收 入 O
为 VC 为 为 O
１２０ CD １ ０ O
? PU ? ? O
７４亿 CD ７ 亿 O
美元 M 美 元 O
， PU ， ， O
比 P 比 比 O
１９９６年 NT １ 年 O
增加 VV 增 加 O
１８ CD １ ８ O
? PU ? ? O
３７％ CD ３ ％ O
， PU ， ， O
在 P 在 在 O
世界 NN 世 界 O
排行表 NN 排 表 O
的 DEG 的 的 O
排名 NN 排 名 O
由 P 由 由 O
前年 NT 前 年 O
的 DEG 的 的 O
第九 OD 第 九 O
名 NN 名 名 O
上升 VV 上 升 O
到 VV 到 到 O
去年 NT 去 年 O
的 DEG 的 的 O
第八 OD 第 八 O
名 NN 名 名 O
。 PU 。 。 O
去年 NT 去 年 O
， PU ， ， O
中国 NR 中 国 B-LOC
接待 VV 接 待 O
外国 NN 外 国 O
游客 NN 游 客 O
的 DEG 的 的 O
人数 NN 人 数 O
达 VV 达 达 O
２３７７万 CD ２ 万 O
， PU ， ， O
比 P 比 比 O
上 DT 上 上 O
年度 NN 年 度 O
增加 VV 增 加 O
４ CD ４ ４ O
? PU ? ? O
４１％ CD ４ ％ O
， PU ， ， O
仍 AD 仍 仍 O
名列 VV 名 列 O
世界 NN 世 界 O
第六 OD 第 六 O
。 PU 。 。 O
本 DT 本 本 O
报 NN 报 报 O
华盛顿 NR 华 顿 B-LOC
１月 NT １ 月 O
２７日 NT ２ 日 O
电 NN 电 电 O
记者 NN 记 者 O
李云飞 NR 李 飞 B-PER
报道 VV 报 道 O
： PU ： ： O
美国 NR 美 国 B-LOC
总统 NN 总 统 O
克林顿 NR 克 顿 B-PER
今晚 NT 今 晚 O
在 P 在 在 O
国会 NN 国 会 O
发表 VV 发 表 O
国情 NN 国 情 O
咨文 NN 咨 文 O
， PU ， ， O
强调 VV 强 调 O
美国 NR 美 国 B-ORG
政府 NN 政 府 I-ORG
重视 VV 重 视 O
实现 VV 实 现 O
预算 NN 预 算 O
平衡 NN 平 衡 O
， PU ， ， O
关注 VV 关 注 O
东亚 NR 东 亚 B-LOC
金融 NN 金 融 O
形势 NN 形 势 O
。 PU 。 。 O
克林顿 NR 克 顿 B-PER
说 VV 说 说 O
， PU ， ， O
他 PN 他 他 O
将 AD 将 将 O
向 P 向 向 O
国会 NN 国 会 O
提出 VV 提 出 O
在 P 在 在 O
１９９９年 NT １ 年 O
实现 VV 实 现 O
３０ CD ３ ０ O
年 M 年 年 O
来 LC 来 来 O
的 DEG 的 的 O
首 OD 首 首 O
次 M 次 次 O
财政 NN 财 政 O
预算 NN 预 算 O
平衡 NN 平 衡 O
。 PU 。 。 O
如果 CS 如 果 O
搞 VV 搞 搞 O
得 DER 得 得 O
好 VA 好 好 O
今年 NT 今 年 O
就 AD 就 就 O
有 VE 有 有 O
可能 NN 可 能 O
实现 VV 实 现 O
， PU ， ， O
比 P 比 比 O
原 JJ 原 原 O
计划 NN 计 划 O
提前 VV 提 前 O
４ CD ４ ４ O
年 M 年 年 O
。 PU 。 。 O
预算 NN 预 算 O
平衡 NN 平 衡 O
后 LC 后 后 O
， PU ， ， O
政府 NN 政 府 O
的 DEG 的 的 O
首要 JJ 首 要 O
任务 NN 任 务 O
是 VC 是 是 O
改善 VV 改 善 O
社会 NN 社 会 O
保障 NN 保 障 O
制度 NN 制 度 O
， PU ， ， O
并 CC 并 并 O
提高 VV 提 高 O
最 AD 最 最 O
低 JJ 低 低 O
工资 NN 工 资 O
标准 NN 标 准 O
。 PU 。 。 O
在 P 在 在 O
谈到 VV 谈 到 O
东亚 NR 东 亚 B-LOC
金融 NN 金 融 O
问题 NN 问 题 O
时 LC 时 时 O
， PU ， ， O
克林顿 NR 克 顿 B-PER
认为 VV 认 为 O
， PU ， ， O
帮助 VV 帮 助 O
平息 VV 平 息 O
东亚 NR 东 亚 B-LOC
金融 NN 金 融 O
动荡 NN 动 荡 O
符合 VV 符 合 O
美国 NR 美 国 B-LOC
的 DEG 的 的 O
利益 NN 利 益 O
。 PU 。 。 O
他 PN 他 他 O
说 VV 说 说 O
， PU ， ， O
第一 OD 第 一 O
， PU ， ， O
这些 DT 这 些 O
国家 NN 国 家 O
是 VC 是 是 O
主顾 NN 主 顾 O
。 PU 。 。 O
如果 CS 如 果 O
这些 DT 这 些 O
国家 NN 国 家 O
陷入 VV 陷 入 O
衰退 NN 衰 退 O
， PU ， ， O
就 AD 就 就 O
会 VV 会 会 O
削弱 VV 削 弱 O
对 P 对 对 O
美国 NR 美 国 B-LOC
产品 NN 产 品 O
的 DEG 的 的 O
购买力 NN 购 力 O
。 PU 。 。 O
第二 OD 第 二 O
， PU ， ， O
它们 PN 它 们 O
是 VC 是 是 O
竞争 NN 竞 争 O
对手 NN 对 手 O
。 PU 。 。 O
这些 DT 这 些 O
国家 NN 国 家 O
货币 NN 货 币 O
的 DEG 的 的 O
贬值 NN 贬 值 O
